    time (ps)       MSD(A2) @ 35K       MSD(A2) @ 50K       MSD(A2) @ 60K       MSD(A2) @ 75K       MSD(A2) @ 100K     MSD(A2) @ 150K        
  361.2000      17944.40016512       6667.05389175       4025.08752594       2648.72982721       1666.77446193        733.96068326 
  361.4000      17952.39629387       6672.07953224       4028.27081739       2649.55618008       1667.79542912        734.71191824 
  361.6000      17960.39640230       6677.03308541       4031.45075271       2650.38065215       1668.82784354        735.46602547 
  361.8000      17968.46294334       6681.89819330       4034.63581478       2651.17234613       1669.88225360        736.22727023 
  362.0000      17976.47024886       6686.69639699       4037.87582431       2651.92949029       1670.98144601        736.99686745 
  362.2000      17984.45275103       6691.45159484       4041.15436962       2652.68058414       1672.09434484        737.78060722 
  362.4000      17992.42020728       6696.13310703       4044.47425091       2653.41692868       1673.20355635        738.59866581 
  362.6000      18000.41103239       6700.80834648       4047.83628107       2654.15807646       1674.30440650        739.43112857 
  362.8000      18008.45574869       6705.52984640       4051.24042925       2654.95279616       1675.37278057        740.27452019 
  363.0000      18016.29728144       6710.24179849       4054.71524349       2655.79618552       1676.42710291        741.11398851 
  363.2000      18023.91080148       6714.95013258       4058.28412147       2656.66581623       1677.48360074        741.92714695 
  363.4000      18031.43147965       6719.68710730       4061.90871919       2657.57774978       1678.50487805        742.71741544 
  363.6000      18038.91473669       6724.40097677       4065.56154359       2658.51723058       1679.49621553        743.49392840 
  363.8000      18046.52597268       6729.09128141       4069.13510751       2659.50563977       1680.45931076        744.25582484 
  364.0000      18054.13784650       6733.75201159       4072.60051862       2660.53359577       1681.42047803        745.01031121 
  364.2000      18061.72475556       6738.36870236       4075.97907918       2661.62241842       1682.37098245        745.75800264 
  364.4000      18069.21430898       6742.96511597       4079.35146528       2662.78975540       1683.29708240        746.49964854 
  364.6000      18076.88295853       6747.63239734       4082.65450819       2664.01270735       1684.19843073        747.23123035 
  364.8000      18084.50913441       6752.22020875       4085.90335585       2665.27358539       1685.06637252        747.95755682 
  365.0000      18092.07718303       6756.76353405       4089.16330172       2666.52341966       1685.89478756        748.67301724 
  365.2000      18099.51565547       6761.22640910       4092.37834172       2667.78988488       1686.72606115        749.36817612 
  365.4000      18106.97628226       6765.57737817       4095.61328882       2669.05897440       1687.54157397        750.04976139 
  365.6000      18114.28789579       6769.78738542       4098.80823637       2670.32586186       1688.31942665        750.71998559 
  365.8000      18121.66233859       6774.00802960       4101.99473369       2671.54116085       1689.04329253        751.37985615 
  366.0000      18129.14013116       6778.32575206       4105.16252707       2672.69654810       1689.76020202        752.00767177 
  366.2000      18136.76628888       6782.69089090       4108.34159428       2673.82163704       1690.46606878        752.63134258 
  366.4000      18144.57601463       6787.13932921       4111.50965972       2674.90271335       1691.13779481        753.23691952 
  366.6000      18152.54427163       6791.67857936       4114.70096524       2675.96551724       1691.79555464        753.83089169 
  366.8000      18160.67062582       6796.28080111       4117.80894866       2677.04459680       1692.46789630        754.41064217 
  367.0000      18168.87261648       6800.97876209       4120.96218021       2678.06009143       1693.14476156        754.97474842 
  367.2000      18177.16651823       6805.81116645       4124.14213729       2679.05733420       1693.83201796        755.52135227 
  367.4000      18185.62071183       6810.62391888       4127.31242450       2680.02693648       1694.56949995        756.07199890 
  367.6000      18193.98165890       6815.54805737       4130.53502460       2680.93908741       1695.34445790        756.61415732 
  367.8000      18202.38359764       6820.52970344       4133.81344059       2681.81681096       1696.15920245        757.13358013 
  368.0000      18210.68636008       6825.52264745       4137.21010264       2682.67810840       1697.06192356        757.62731280 
  368.2000      18219.01555049       6830.51989358       4140.70013844       2683.52985153       1698.05397570        758.11532987 
  368.4000      18227.26539959       6835.58950896       4144.23920072       2684.34929172       1699.13340687        758.60039329 
  368.6000      18235.14491502       6840.76926974       4147.87168307       2685.12536738       1700.28910275        759.06429732 
  368.8000      18242.96522238       6846.15454275       4151.52451234       2685.87732258       1701.51426987        759.51948345 
  369.0000      18250.85202106       6851.55727190       4155.27598655       2686.59662318       1702.85009288        759.95141936 
  369.2000      18258.79795600       6857.04064884       4159.13633657       2687.31041190       1704.27590853        760.37213842 
  369.4000      18266.79317484       6862.59317104       4163.07439828       2688.01627874       1705.76263347        760.77183176 
  369.6000      18274.76955255       6868.22573796       4167.06275286       2688.80042863       1707.27882492        761.17802965 
  369.8000      18282.82493138       6873.78257408       4171.05296691       2689.67728094       1708.79184434        761.61883213 
  370.0000      18290.87431131       6879.44653144       4175.06429116       2690.57899534       1710.28631330        762.07435028 
  370.2000      18298.85304804       6885.20177194       4179.12314095       2691.52217217       1711.80244101        762.54381729 
  370.4000      18306.81925430       6890.92233079       4183.26238088       2692.55829939       1713.34861503        763.04310557 
  370.6000      18314.86880967       6896.57082588       4187.45002101       2693.60543660       1714.93679946        763.57682126 
  370.8000      18322.99486529       6902.16459057       4191.64352862       2694.71232910       1716.51781726        764.12969126 
  371.0000      18331.00686639       6907.76162281       4195.88826900       2695.92320260       1718.10234734        764.70513002 
  371.2000      18338.92355555       6913.29884428       4200.15923319       2697.20767318       1719.66228747        765.30184117 
  371.4000      18346.99558449       6918.94223730       4204.38525431       2698.55132000       1721.21920884        765.93368107 
  371.6000      18355.21910991       6924.66730249       4208.55890738       2699.97358566       1722.78840553        766.58313600 
  371.8000      18363.42532448       6930.34862359       4212.65507115       2701.45688045       1724.35304240        767.25080951 
  372.0000      18371.66983543       6935.91045329       4216.75179713       2702.98003534       1725.89016185        767.93611886 
  372.2000      18380.03400809       6941.47465338       4220.87701258       2704.51360037       1727.40867523        768.63514003 
  372.4000      18388.34862707       6947.03206038       4225.00850287       2706.01972358       1728.87720474        769.34536938 
  372.6000      18396.67067959       6952.51737654       4229.12968103       2707.51304700       1730.31565268        770.05427731 
  372.8000      18404.84649381       6957.82170127       4233.29455886       2708.99075227       1731.72465999        770.77815465 
  373.0000      18413.04596142       6963.05775931       4237.42746711       2710.43685391       1733.14539027        771.49765708 
  373.2000      18421.49449477       6968.29343964       4241.50561071       2711.87321969       1734.57075395        772.21329525 
  373.4000      18430.17472655       6973.53495096       4245.51415889       2713.33323736       1735.94839364        772.93963781 
  373.6000      18438.89501835       6978.77669415       4249.45023330       2714.78585777       1737.34070586        773.68458540 
  373.8000      18447.59745953       6983.98944929       4253.32363625       2716.25133771       1738.72909181        774.43769189 
  374.0000      18456.39745553       6989.08700378       4257.12484061       2717.70865767       1740.12730355        775.20092611 
  374.2000      18465.14139771       6994.10164306       4260.90347383       2719.21434997       1741.52602164        775.97131533 
  374.4000      18473.89630774       6999.06826257       4264.66803415       2720.77072305       1742.95222400        776.73793418 
  374.6000      18482.55142605       7003.87534645       4268.38890078       2722.31037663       1744.40332345        777.51615065 
  374.8000      18491.06377682       7008.62114732       4272.09792064       2723.83622197       1745.87147428        778.30480565 
  375.0000      18499.61750087       7013.27827426       4275.76774611       2725.40048974       1747.34752413        779.07990994 
  375.2000      18508.33495008       7017.86285936       4279.38128799       2726.99025006       1748.81229585        779.83628699 
  375.4000      18517.02623410       7022.47911657       4282.89118791       2728.57768355       1750.26541082        780.58425564 
  375.6000      18525.55554935       7027.14231706       4286.36690748       2730.17934456       1751.70386317        781.33410385 
  375.8000      18534.27945240       7031.78674147       4289.76695074       2731.82836052       1753.13431237        782.07659977 
  376.0000      18543.04827272       7036.56083231       4293.22184250       2733.56415710       1754.56644415        782.79349812 
  376.2000      18551.92080865       7041.48205847       4296.77537486       2735.33789212       1756.01099153        783.50609330 
  376.4000      18560.61404184       7046.58090749       4300.35962870       2737.11774163       1757.48542600        784.19608085 
  376.6000      18569.30792200       7051.86535722       4304.02406878       2738.92723589       1758.97779146        784.85472083 
  376.8000      18578.06932266       7057.15797091       4307.77441805       2740.78359007       1760.49402330        785.49190601 
  377.0000      18586.99629350       7062.40097040       4311.61261203       2742.62349439       1762.02142325        786.14181807 
  377.2000      18595.99696384       7067.49414758       4315.50536759       2744.49341954       1763.51699998        786.78072620 
  377.4000      18605.29820387       7072.41478756       4319.42265325       2746.34271770       1765.02730771        787.43359868 
  377.6000      18614.80582853       7077.15673165       4323.34633525       2748.19209092       1766.56131611        788.10181857 
  377.8000      18624.49408202       7081.70706244       4327.34484388       2750.04667122       1768.09581464        788.77140098 
  378.0000      18634.29885585       7086.28685252       4331.40302615       2751.85293117       1769.58045674        789.44797291 
  378.2000      18644.00591393       7090.84595667       4335.46533563       2753.67630905       1771.05550639        790.14511339 
  378.4000      18653.67233572       7095.39497397       4339.67448303       2755.46402164       1772.46739949        790.84192116 
  378.6000      18663.37758119       7100.04870666       4344.04142887       2757.24747290       1773.88579054        791.54695776 
  378.8000      18673.07109430       7104.69516666       4348.49757348       2759.00344020       1775.27999018        792.26998555 
  379.0000      18682.88254732       7109.45030484       4353.07038875       2760.74869253       1776.63905603        792.98476624 
  379.2000      18692.60332076       7114.35124558       4357.71152408       2762.52372519       1777.99663625        793.69624905 
  379.4000      18702.31919884       7119.28874207       4362.35412787       2764.34004345       1779.36538816        794.39703437 
  379.6000      18712.12684621       7124.17948246       4366.96829076       2766.22772374       1780.70306875        795.08272379 
  379.8000      18721.96580730       7129.06507342       4371.55010612       2768.22338722       1782.02569894        795.77401281 
  380.0000      18731.72234795       7134.01511865       4375.99863591       2770.26560102       1783.41683148        796.45200163 
  380.2000      18741.31939019       7138.99586076       4380.35121723       2772.36266484       1784.82276078        797.11943568 
  380.4000      18750.94794363       7144.03866067       4384.59965484       2774.50514702       1786.24670105        797.77932215 
  380.6000      18760.41014364       7149.00593986       4388.76782653       2776.64084127       1787.69088371        798.42054818 
  380.8000      18769.85617477       7153.93577889       4392.87341615       2778.76418685       1789.13848041        799.03048510 
  381.0000      18779.14423037       7158.84788587       4397.00181387       2780.86560209       1790.55202550        799.60967157 
  381.2000      18788.60757960       7163.74144430       4401.11184057       2782.97106592       1791.94407108        800.17724030 
  381.4000      18798.22724914       7168.60358086       4405.25862526       2785.08357416       1793.28689064        800.71012453 
  381.6000      18807.98140430       7173.58652778       4409.46418764       2787.15189480       1794.62679429        801.22012304 
  381.8000      18817.89364566       7178.58970526       4413.74604218       2789.17453014       1795.99075324        801.74898002 
  382.0000      18827.91391149       7183.64174821       4418.05620151       2791.19583359       1797.32311953        802.26281227 
  382.2000      18838.17831392       7188.60190339       4422.33228544       2793.13992754       1798.65022858        802.74626492 
  382.4000      18848.46864908       7193.54710206       4426.59108226       2795.01272127       1799.95152385        803.22220834 
  382.6000      18858.75643556       7198.48451838       4430.80090511       2796.83233345       1801.21675334        803.68547761 
  382.8000      18868.88060975       7203.48826230       4435.03021763       2798.63308592       1802.43041521        804.14394998 
  383.0000      18878.90219041       7208.42864798       4439.23282641       2800.36720923       1803.64060581        804.59917303 
  383.2000      18888.95833129       7213.40120361       4443.42990520       2802.05949485       1804.87682211        805.04711847 
  383.4000      18899.12344426       7218.29238885       4447.64941352       2803.72920285       1806.06070369        805.50965312 
  383.6000      18909.62066687       7223.07465953       4451.94176793       2805.36399241       1807.24394051        805.98788593 
  383.8000      18920.32372534       7227.73143775       4456.30932740       2806.97381993       1808.45191475        806.46928802 
  384.0000      18931.17991192       7232.26506227       4460.75996029       2808.59043336       1809.65585850        806.94962910 
  384.2000      18942.18200038       7236.72230532       4465.32515357       2810.23826017       1810.86652572        807.45890376 
  384.4000      18953.03520812       7241.06946865       4469.97609527       2811.90816604       1812.10523407        807.99103680 
  384.6000      18963.66458191       7245.42633940       4474.76346594       2813.58108515       1813.32835821        808.52159274 
  384.8000      18974.09663851       7249.67208768       4479.62321607       2815.22152360       1814.54004717        809.06502558 
  385.0000      18984.55473601       7254.00719049       4484.50245723       2816.83671245       1815.73704632        809.59675513 
  385.2000      18994.86432806       7258.41268603       4489.48823713       2818.41834737       1816.91840969        810.09683420 
  385.4000      19005.31097038       7262.83212567       4494.52376051       2820.03277188       1818.06404962        810.56252895 
  385.6000      19015.86947479       7267.40096671       4499.57761782       2821.63467855       1819.20330974        810.99853636 
  385.8000      19026.41556686       7271.97291202       4504.62450709       2823.16731549       1820.36917806        811.40905630 
  386.0000      19036.81431236       7276.65013638       4509.66816300       2824.64629952       1821.52448684        811.78560701 
  386.2000      19047.00201714       7281.37842353       4514.76256766       2826.15936811       1822.63985924        812.11101712 
  386.4000      19056.89369221       7286.09700383       4519.90091247       2827.64133018       1823.74442151        812.39931363 
  386.6000      19066.43794267       7290.86796089       4525.06450381       2829.14346827       1824.83471976        812.63416008 
  386.8000      19075.69562215       7295.68178449       4530.11291258       2830.63413566       1825.87540661        812.87218501 
  387.0000      19084.88916826       7300.52227719       4535.12925437       2832.12300151       1826.89932183        813.13644781 
  387.2000      19094.23300172       7305.44824879       4540.07361731       2833.65359674       1827.91722356        813.41331436 
  387.4000      19103.69849074       7310.60296813       4544.97305259       2835.19904526       1828.92678067        813.71608691 
  387.6000      19112.98451529       7315.91543274       4549.84415406       2836.75843841       1829.94040714        814.03327447 
  387.8000      19122.13017265       7321.36984706       4554.71007381       2838.35128099       1830.93261346        814.37617011 
  388.0000      19131.05270207       7327.03022314       4559.53455881       2840.01347469       1831.96277894        814.73988514 
  388.2000      19139.73791202       7332.84677105       4564.36886303       2841.73341217       1832.98736614        815.11327433 
  388.4000      19148.38699121       7338.69650268       4569.14854481       2843.51351025       1834.02234281        815.50121357 
  388.6000      19156.96398192       7344.64888663       4573.96425734       2845.33159546       1835.05067104        815.90331600 
  388.8000      19165.43842922       7350.49258284       4578.74344241       2847.16881904       1836.07838229        816.31289975 
  389.0000      19174.04772904       7356.15575395       4583.46945803       2849.01871875       1837.09460090        816.71078822 
  389.2000      19182.75686075       7361.73475369       4588.14592777       2850.89874277       1838.07796491        817.10648776 
  389.4000      19191.39646498       7367.31347326       4592.78346733       2852.79274078       1839.03631304        817.51290097 
  389.6000      19200.00581657       7372.99338934       4597.44042659       2854.66720440       1839.98364440        817.92021349 
  389.8000      19208.61329515       7378.82881377       4602.06276232       2856.51166426       1840.91827293        818.32996325 
  390.0000      19217.09700574       7384.75454671       4606.73337651       2858.31592978       1841.83638659        818.75107182 
  390.2000      19225.53063942       7390.84738975       4611.50989691       2860.12155110       1842.76223548        819.19286746 
  390.4000      19233.94710266       7397.04520353       4616.23948841       2861.89171529       1843.68928321        819.62902013 
  390.6000      19242.30811637       7403.22921583       4620.99900523       2863.66657785       1844.63730217        820.09280365 
  390.8000      19250.67316126       7409.32327279       4625.75477077       2865.44174709       1845.63123618        820.58787467 
  391.0000      19259.00506305       7415.38933438       4630.50417858       2867.17818100       1846.67598896        821.10390123 
  391.2000      19267.41975804       7421.47763272       4635.26289130       2868.93161388       1847.75135030        821.63980255 
  391.4000      19276.08672146       7427.54407476       4640.09408083       2870.73523411       1848.83950962        822.16916965 
  391.6000      19284.85183551       7433.45509070       4644.99898807       2872.57048032       1849.95674131        822.72212907 
  391.8000      19293.70468078       7439.27764529       4649.95919473       2874.45180648       1851.08223852        823.32289087 
  392.0000      19302.78986395       7445.04852315       4654.90062699       2876.36316091       1852.21126794        823.97211065 
  392.2000      19312.06186467       7450.83679687       4659.82166748       2878.32211925       1853.36142161        824.65704676 
  392.4000      19321.49937970       7456.61051975       4664.77771586       2880.29865234       1854.54121550        825.39167474 
  392.6000      19330.85139687       7462.49828684       4669.78170492       2882.28780357       1855.72571164        826.15573420 
  392.8000      19340.26118722       7468.43604958       4674.82075912       2884.29598791       1856.94774657        826.93912848 
  393.0000      19349.72037950       7474.49053487       4679.87161315       2886.30661052       1858.20289111        827.73938177 
  393.2000      19359.18604842       7480.54270088       4684.98954281       2888.31191065       1859.44151948        828.55793224 
  393.4000      19368.55137680       7486.71470918       4690.19841379       2890.27973715       1860.70706745        829.36639520 
  393.6000      19377.74270766       7493.07520290       4695.33810461       2892.17609984       1861.96832631        830.18574340 
  393.8000      19386.83488049       7499.57392485       4700.44170141       2894.03562169       1863.24654161        831.00009654 
  394.0000      19396.08440846       7506.12991163       4705.54821406       2895.87620712       1864.49947252        831.79838223 
  394.2000      19405.34300872       7512.71746134       4710.75419961       2897.66727087       1865.73841215        832.58810602 
  394.4000      19414.60879946       7519.22766296       4716.02999930       2899.39441039       1866.98066063        833.37613183 
  394.6000      19423.85115525       7525.72432557       4721.24486449       2901.07393742       1868.26174860        834.12709653 
  394.8000      19433.05646777       7532.12943882       4726.44155114       2902.69860906       1869.56100549        834.87025239 
  395.0000      19442.29179219       7538.46574395       4731.65435240       2904.26295340       1870.92749801        835.61426806 
  395.2000      19451.34500399       7544.77451946       4736.76250892       2905.79007923       1872.28799906        836.35881010 
  395.4000      19460.26057067       7551.19176012       4741.83989729       2907.29591027       1873.63515492        837.10024458 
  395.6000      19468.98468617       7557.60060932       4746.88044086       2908.76568628       1874.97218858        837.84862169 
  395.8000      19477.49418825       7563.87415870       4751.97145868       2910.22420513       1876.27632578        838.60723913 
  396.0000      19486.20118195       7570.08229338       4757.14066405       2911.65339651       1877.55388164        839.36477179 
  396.2000      19494.74691248       7576.10366498       4762.28598026       2913.06716728       1878.80516213        840.12759370 
  396.4000      19503.25633728       7581.99188479       4767.45797757       2914.44547917       1880.04437449        840.90358496 
  396.6000      19511.62254923       7587.78174526       4772.66442052       2915.82798853       1881.26534842        841.69779129 
  396.8000      19519.96629664       7593.59066739       4777.92184375       2917.17193098       1882.49866361        842.51071474 
  397.0000      19528.44941328       7599.40838077       4783.18743192       2918.48561613       1883.76539706        843.32858973 
  397.2000      19536.98023939       7605.28537479       4788.53096241       2919.81000366       1885.08636843        844.15667694 
  397.4000      19545.81881778       7611.14261569       4793.91806339       2921.17150234       1886.46232163        845.01623825 
  397.6000      19554.78769675       7617.01315035       4799.26513530       2922.53092397       1887.90198415        845.88144466 
  397.8000      19563.70247331       7622.85296918       4804.54693226       2923.90520169       1889.43278059        846.72621501 
  398.0000      19572.76890262       7628.65939522       4809.81033036       2925.26672691       1891.01997086        847.56823794 
  398.2000      19581.90908029       7634.45529464       4815.06552990       2926.60220175       1892.62094869        848.42003431 
  398.4000      19591.10801290       7640.36900593       4820.40150871       2927.94959554       1894.28747299        849.25367601 
  398.6000      19600.36322395       7646.25781112       4825.74987965       2929.28796048       1895.98774622        850.08038308 
  398.8000      19609.65415910       7652.15900404       4831.13427895       2930.60585065       1897.67902482        850.92934594 
  399.0000      19618.90500983       7657.98476026       4836.59500665       2931.97725066       1899.35553121        851.76326819 
  399.2000      19628.13268859       7663.80260899       4842.10369390       2933.42611182       1900.99810452        852.58998222 
  399.4000      19637.49470218       7669.56032946       4847.54557196       2934.92777157       1902.57732057        853.40605934 
  399.6000      19647.02708197       7675.28635650       4852.99855332       2936.48279579       1904.07734264        854.22067006 
  399.8000      19656.46367453       7681.12476467       4858.42664968       2938.03081067       1905.50319305        855.02322855 
  400.0000      19665.83826554       7686.96706858       4863.91086554       2939.54682226       1906.88189345        855.79570101 
  400.2000      19675.19287399       7692.89157943       4869.45231124       2941.08322475       1908.24939822        856.55307144 
  400.4000      19684.30795526       7698.87469410       4874.98552081       2942.60016703       1909.60582456        857.29267440 
  400.6000      19693.06049015       7704.87613377       4880.51799771       2944.05740297       1910.96147354        857.99728244 
  400.8000      19701.70960466       7710.89344008       4886.04317070       2945.46834186       1912.32068728        858.69290835 
  401.0000      19710.41503482       7716.91849382       4891.62186146       2946.88604640       1913.67912672        859.37444324 
  401.2000      19719.13547764       7722.97161897       4897.23177572       2948.19212857       1915.02698176        860.02296319 
  401.4000      19727.81456345       7729.08904093       4902.83365053       2949.48871817       1916.34584081        860.64000688 
  401.6000      19736.10759408       7735.23759616       4908.41992616       2950.81909998       1917.63851669        861.22320379 
  401.8000      19744.29263053       7741.39517341       4914.06789038       2952.09612212       1918.90859316        861.77490725 
  402.0000      19752.33187933       7747.61428582       4919.78811697       2953.34267659       1920.14133415        862.30208267 
  402.2000      19760.33270719       7754.01893795       4925.54710815       2954.61356688       1921.35528678        862.79109286 
  402.4000      19768.53119847       7760.45088326       4931.32298660       2955.87278711       1922.57392136        863.25221402 
  402.6000      19776.87393628       7766.92710431       4937.12400389       2957.14408118       1923.77561945        863.66743734 
  402.8000      19785.25897596       7773.40642732       4943.01118479       2958.42142370       1924.98973854        864.08118520 
  403.0000      19793.74341534       7779.93006605       4948.96120496       2959.72148590       1926.20186473        864.48112935 
  403.2000      19802.63641069       7786.41579153       4954.94855120       2961.04613577       1927.40637111        864.86771712 
  403.4000      19811.78923032       7792.85854382       4960.93785088       2962.37504333       1928.66071592        865.24280390 
  403.6000      19821.06638201       7799.22668055       4966.97510873       2963.77293772       1929.91273342        865.59508939 
  403.8000      19830.61025759       7805.58262585       4973.02782567       2965.21653127       1931.15803586        865.95016994 
  404.0000      19840.29653441       7811.87688087       4979.06871431       2966.74203530       1932.41628034        866.30207604 
  404.2000      19850.20838737       7818.10873390       4985.16002293       2968.34727153       1933.68762606        866.66393899 
  404.4000      19860.40820062       7824.38405431       4991.27308610       2969.99933845       1935.01573995        867.05516600 
  404.6000      19870.54178800       7830.70793062       4997.40310384       2971.70897091       1936.38384845        867.48599146 
  404.8000      19880.66397477       7837.24040658       5003.57793486       2973.46966987       1937.82584206        867.91542710 
  405.0000      19890.64433567       7843.77462872       5009.79847124       2975.29573271       1939.30612916        868.35046151 
  405.2000      19900.51233946       7850.24677965       5016.03595129       2977.13700132       1940.77786892        868.80385825 
  405.4000      19910.44030318       7856.71810779       5022.21363103       2978.94490498       1942.25652351        869.26128491 
  405.6000      19920.59582585       7863.22366726       5028.36108121       2980.84034671       1943.71844477        869.71563997 
  405.8000      19930.86645603       7869.86465319       5034.47861661       2982.80798416       1945.17415601        870.14623436 
  406.0000      19940.96386270       7876.57560241       5040.67913895       2984.81903962       1946.61860511        870.56218603 
  406.2000      19951.21026123       7883.23062592       5046.89608489       2986.87448195       1948.03927323        870.95729861 
  406.4000      19961.56033044       7889.80872658       5053.06724969       2988.96328598       1949.42919080        871.31632986 
  406.6000      19971.85652706       7896.23705731       5059.33224205       2991.10445319       1950.80909557        871.63992194 
  406.8000      19982.04677808       7902.45182078       5065.63380572       2993.29263673       1952.18612518        871.92399477 
  407.0000      19992.14980461       7908.60211489       5071.96705621       2995.52625639       1953.57962758        872.18501780 
  407.2000      20002.15245522       7914.64474451       5078.31784672       2997.81743730       1954.95365424        872.39585723 
  407.4000      20012.19050587       7920.54456339       5084.67375063       3000.19721671       1956.35163844        872.57722229 
  407.6000      20022.15022981       7926.34401111       5091.08322959       3002.58677835       1957.78506160        872.72325664 
  407.8000      20032.22244702       7932.18724971       5097.51120888       3005.01193376       1959.23848710        872.81609762 
  408.0000      20042.32847195       7938.15089680       5103.93950609       3007.46650328       1960.74423972        872.86684400 
  408.2000      20052.56323472       7944.00310613       5110.39473987       3009.89428607       1962.27826392        872.90080793 
  408.4000      20063.03449449       7949.85759955       5116.78648285       3012.32448948       1963.85670539        872.92382121 
  408.6000      20073.51311684       7955.71588636       5123.14617697       3014.76384595       1965.45569700        872.94751112 
  408.8000      20083.89507104       7961.53911779       5129.44495205       3017.21751887       1967.02712935        872.97057793 
  409.0000      20094.13892767       7967.36155323       5135.75545670       3019.61933565       1968.57014132        872.99636412 
  409.2000      20104.47096799       7973.39838653       5142.05830277       3021.97553635       1970.03128202        873.02297852 
  409.4000      20114.95987183       7979.48527513       5148.37502375       3024.31448358       1971.43041073        873.06414322 
  409.6000      20125.41457705       7985.54617141       5154.73612752       3026.61279627       1972.75420975        873.12134924 
  409.8000      20136.01772969       7991.58467036       5161.13574677       3028.83770801       1974.01055145        873.19684099 
  410.0000      20146.73297351       7997.60576881       5167.56394778       3031.05718349       1975.21708584        873.28098780 
  410.2000      20157.64033851       8003.59315032       5173.98025732       3033.23400976       1976.33822778        873.36342115 
  410.4000      20168.83994823       8009.48051431       5180.34484039       3035.39011030       1977.38644723        873.47667270 
  410.6000      20180.25744491       8015.31181870       5186.73990116       3037.50125486       1978.39689067        873.59813830 
  410.8000      20191.96364978       8021.13481709       5193.17336944       3039.55293706       1979.38056117        873.71508429 
  411.0000      20203.92536700       8026.99666808       5199.65380010       3041.54776430       1980.33334189        873.80067373 
  411.2000      20216.20636489       8032.80282609       5206.11460685       3043.42870962       1981.26589977        873.85076155 
  411.4000      20228.69309445       8038.58717981       5212.48386371       3045.24318929       1982.17650893        873.86699417 
  411.6000      20241.24263047       8044.51933945       5218.77501778       3046.99444830       1983.06384554        873.84759691 
  411.8000      20253.74866375       8050.44215239       5225.02575655       3048.64557549       1983.92740674        873.79956908 
  412.0000      20266.14060933       8056.48758933       5231.25062436       3050.29038698       1984.76915984        873.70412621 
  412.2000      20278.58701079       8062.61866545       5237.46108373       3051.88484250       1985.60677258        873.59374855 
  412.4000      20291.04216183       8068.81068714       5243.64936446       3053.46914826       1986.40128432        873.47101527 
  412.6000      20303.39763029       8075.10227157       5249.80519222       3055.07593528       1987.17482038        873.35135406 
  412.8000      20315.73979571       8081.38982476       5255.91695363       3056.74438381       1987.94893255        873.23930953 
  413.0000      20328.28326600       8087.57835129       5262.01782650       3058.41695338       1988.70795042        873.10856391 
  413.2000      20340.98790826       8093.81997269       5268.12619060       3060.14658722       1989.46779505        872.95844141 
  413.4000      20353.69588686       8100.09040517       5274.31464438       3061.92443663       1990.23858571        872.83052467 
  413.6000      20366.40622802       8106.26642198       5280.51158426       3063.83279903       1991.05585756        872.71223397 
  413.8000      20379.24141142       8112.30192003       5286.73368249       3065.79415610       1991.91609337        872.58031769 
  414.0000      20392.07039210       8118.20994725       5292.95251751       3067.83449639       1992.78162250        872.47548800 
  414.2000      20404.79380111       8124.13496647       5299.12592161       3069.89271520       1993.61486891        872.38789619 
  414.4000      20417.52685251       8129.99832404       5305.22892076       3071.96532595       1994.39364425        872.30756856 
  414.6000      20430.26217118       8135.82140823       5311.24597027       3074.03740467       1995.07994530        872.24143908 
  414.8000      20442.88713202       8141.62618721       5317.16771755       3076.12449690       1995.69018376        872.19280803 
  415.0000      20455.48172220       8147.49404903       5322.99818361       3078.19685353       1996.20921480        872.11316293 
  415.2000      20468.08771529       8153.31541108       5328.79973761       3080.22953506       1996.61081675        872.02906548 
  415.4000      20480.75052330       8159.09050252       5334.56698605       3082.23659683       1996.91225795        871.97055949 
  415.6000      20493.61461008       8164.79985051       5340.29698713       3084.22029757       1997.14622598        871.92469293 
  415.8000      20506.56505043       8170.59312133       5346.05633902       3086.18084047       1997.31149225        871.89888468 
  416.0000      20519.35599066       8176.37388174       5351.86761952       3088.13005177       1997.41177024        871.86123136 
  416.2000      20531.91807334       8182.15837546       5357.78276668       3090.13163407       1997.45121397        871.83280953 
  416.4000      20544.50280702       8187.95643307       5363.82212671       3092.12663772       1997.40308713        871.81593978 
  416.6000      20556.93276220       8193.87172822       5369.93195793       3094.17103594       1997.33307316        871.83730732 
  416.8000      20569.38164657       8199.77757574       5376.04350221       3096.23620443       1997.25477859        871.88186495 
  417.0000      20581.70948569       8205.62263714       5382.22638009       3098.27448632       1997.12843818        871.95762453 
  417.2000      20593.92524551       8211.48711512       5388.40566785       3100.27854257       1996.94544026        872.05618302 
  417.4000      20605.88728590       8217.45026304       5394.60752577       3102.30440421       1996.69903580        872.17686419 
  417.6000      20617.74593105       8223.42346553       5400.85208572       3104.37965874       1996.42550091        872.34458433 
  417.8000      20629.45494300       8229.39017058       5407.14079656       3106.44598681       1996.12976354        872.55492407 
  418.0000      20640.91629455       8235.31554959       5413.47445758       3108.57610162       1995.80246872        872.78833190 
  418.2000      20652.17687012       8241.07557141       5419.86089006       3110.73781782       1995.47451271        873.05152253 
  418.4000      20663.47061759       8246.79847923       5426.33097293       3112.96013784       1995.16394579        873.34165751 
  418.6000      20674.73625191       8252.40616909       5432.84826408       3115.23052453       1994.90371688        873.65116295 
  418.8000      20686.20333673       8257.92756856       5439.39261151       3117.51657507       1994.70534108        873.97609514 
