    time (ps)       MSD(A2) @ 1K        MSD(A2) @ 5K        MSD(A2) @ 10K        MSD(A2) @ 20K        MSD(A2) @ 30K        MSD(A2) @ 35K        
  279.6000        594.96262933        438.16087961        121.80231200         39.91920817         15.60601079          0.06609169 
  279.8000        595.40794104        438.59672524        121.75265821         39.96117994         15.58764741          0.06594501 
  280.0000        595.86812160        439.03446802        121.70792040         40.00365822         15.56839267          0.06577191 
  280.2000        596.33409759        439.48455119        121.66766606         40.04566127         15.54931974          0.06556339 
  280.4000        596.79970403        439.95592533        121.62319189         40.08747194         15.52994912          0.06532358 
  280.6000        597.26142091        440.41751560        121.57691330         40.12895829         15.51067294          0.06504274 
  280.8000        597.72413608        440.86330948        121.52220982         40.16979029         15.49127928          0.06471368 
  281.0000        598.17425103        441.30345008        121.46138560         40.20971929         15.47124333          0.06433391 
  281.2000        598.63873443        441.72784646        121.39846516         40.24699340         15.45020191          0.06389792 
  281.4000        599.09556934        442.12977227        121.33003355         40.28380102         15.42817353          0.06337890 
  281.6000        599.55216199        442.51653105        121.25767548         40.31988505         15.40397012          0.06279123 
  281.8000        600.01003733        442.88568660        121.18716721         40.35434172         15.37812693          0.06213704 
  282.0000        600.46990510        443.23624567        121.11395446         40.38734710         15.35048311          0.06143762 
  282.2000        600.92906545        443.57350826        121.03168308         40.42029263         15.32047720          0.06070097 
  282.4000        601.39990643        443.91040671        120.95128509         40.45092118         15.28862129          0.05995068 
  282.6000        601.90540717        444.25528536        120.86726997         40.48000837         15.25511815          0.05917896 
  282.8000        602.41680050        444.59593157        120.77793316         40.50819587         15.22203116          0.05840698 
  283.0000        602.94737323        444.93200475        120.67912870         40.53967987         15.18929589          0.05765582 
  283.2000        603.48513638        445.26915645        120.57600511         40.57430835         15.15765542          0.05693986 
  283.4000        604.01368662        445.60953952        120.46925887         40.61031904         15.12821946          0.05626158 
  283.6000        604.53352479        445.96308585        120.35482279         40.64852953         15.10135237          0.05562429 
  283.8000        605.03221915        446.32409460        120.23495083         40.69125513         15.07750687          0.05502673 
  284.0000        605.50153675        446.68564009        120.11208252         40.73919144         15.05580413          0.05448558 
  284.2000        605.95983899        447.05254201        119.98654179         40.79231609         15.03510055          0.05401453 
  284.4000        606.39612306        447.42218929        119.86286685         40.84893657         15.01540635          0.05361835 
  284.6000        606.82648353        447.80727806        119.73590495         40.90864909         14.99744757          0.05326605 
  284.8000        607.25228992        448.20382417        119.60978014         40.97335427         14.98077322          0.05293363 
  285.0000        607.66637955        448.61351059        119.48814520         41.04221204         14.96595934          0.05265162 
  285.2000        608.05595524        449.03103560        119.36749376         41.11341768         14.95116850          0.05240687 
  285.4000        608.44986915        449.46041365        119.24922209         41.18450646         14.93730955          0.05222174 
  285.6000        608.84315494        449.90018978        119.13416318         41.25671995         14.92487374          0.05210373 
  285.8000        609.24118452        450.34684858        119.02392438         41.33037843         14.91254046          0.05204041 
  286.0000        609.64706457        450.81060712        118.92228422         41.40466003         14.90101965          0.05202850 
  286.2000        610.06895445        451.28559215        118.82951812         41.47978626         14.89089609          0.05208652 
  286.4000        610.50517383        451.77231947        118.74099244         41.55877093         14.88135400          0.05216982 
  286.6000        610.94962908        452.26947224        118.66171374         41.63866777         14.87323225          0.05229303 
  286.8000        611.39982162        452.77153539        118.59134133         41.71945368         14.86595131          0.05246652 
  287.0000        611.83629606        453.27157589        118.52993582         41.80148804         14.86011790          0.05265972 
  287.2000        612.26030135        453.76472282        118.47345146         41.88644608         14.85454194          0.05284094 
  287.4000        612.66954839        454.25341713        118.41994067         41.97599230         14.84970762          0.05298877 
  287.6000        613.05462906        454.73768568        118.37318376         42.06731133         14.84500063          0.05312606 
  287.8000        613.43121614        455.22114981        118.32994127         42.16223664         14.84031967          0.05323118 
  288.0000        613.79915685        455.70818094        118.29280580         42.26382085         14.83629186          0.05329838 
  288.2000        614.15437482        456.19315859        118.25744518         42.37170182         14.83366283          0.05332146 
  288.4000        614.49373531        456.66379908        118.22487299         42.48147560         14.83132719          0.05330362 
  288.6000        614.81598291        457.12755872        118.20329770         42.59731062         14.83040649          0.05323299 
  288.8000        615.13367836        457.59217919        118.19273039         42.71648377         14.83029901          0.05310631 
  289.0000        615.43996298        458.04768040        118.18923769         42.83935676         14.83102550          0.05293661 
  289.2000        615.72481755        458.49858106        118.19148915         42.96383535         14.83343886          0.05273112 
  289.4000        616.00185369        458.94266238        118.20141849         43.09035105         14.83693879          0.05250233 
  289.6000        616.28577864        459.37424637        118.21984995         43.22081913         14.84255007          0.05223097 
  289.8000        616.56990578        459.79915424        118.24960809         43.35279374         14.85092800          0.05193979 
  290.0000        616.85773494        460.23632756        118.28943265         43.48596793         14.86168579          0.05165652 
  290.2000        617.12994424        460.68648604        118.33956346         43.61889613         14.87339652          0.05137287 
  290.4000        617.38463450        461.14204725        118.39698904         43.75035374         14.88566250          0.05110768 
  290.6000        617.63116802        461.61359514        118.47051447         43.88219502         14.89967823          0.05087953 
  290.8000        617.85510757        462.08198765        118.55805605         44.01227736         14.91466283          0.05069972 
  291.0000        618.04624662        462.54822704        118.65472086         44.14417127         14.93078417          0.05059125 
  291.2000        618.22506771        463.01951439        118.76045576         44.27962138         14.94784010          0.05057249 
  291.4000        618.38413577        463.49555694        118.87788541         44.41448687         14.96427533          0.05062395 
  291.6000        618.52256214        463.96214730        119.00267340         44.55123735         14.98022208          0.05077566 
  291.8000        618.64150324        464.41557850        119.13209032         44.68988964         14.99595456          0.05101491 
  292.0000        618.76612360        464.86117508        119.26596819         44.83016703         15.01113352          0.05137041 
  292.2000        618.90706895        465.27723126        119.40384110         44.97262587         15.02456024          0.05186074 
  292.4000        619.06439887        465.68010818        119.54389806         45.11297971         15.03726405          0.05247746 
  292.6000        619.23642892        466.07309557        119.69062760         45.25170336         15.04946807          0.05322011 
  292.8000        619.41141546        466.44939037        119.84460089         45.38863030         15.06165299          0.05408834 
  293.0000        619.59927558        466.80923898        120.00335432         45.52609509         15.07292799          0.05506889 
  293.2000        619.80958905        467.16564078        120.16769006         45.66181597         15.08308238          0.05615747 
  293.4000        620.04500700        467.51403900        120.33640572         45.79822113         15.09330642          0.05734339 
  293.6000        620.31831839        467.85649106        120.51221647         45.93617142         15.10120468          0.05858125 
  293.8000        620.61737761        468.19785233        120.69535778         46.07642794         15.10689196          0.05986223 
  294.0000        620.93857467        468.54126552        120.88530849         46.22015170         15.10932934          0.06116772 
  294.2000        621.28704953        468.88567553        121.07920344         46.36291415         15.10946301          0.06247014 
  294.4000        621.65917021        469.23088543        121.27313570         46.50362638         15.10716786          0.06373835 
  294.6000        622.04929078        469.56879869        121.47053161         46.64583126         15.10261568          0.06496969 
  294.8000        622.45063001        469.88914592        121.67145830         46.78992720         15.09696273          0.06612089 
  295.0000        622.87036205        470.20922129        121.87326612         46.93887134         15.09007178          0.06716099 
  295.2000        623.29178161        470.52636904        122.07095436         47.08979056         15.08229914          0.06808147 
  295.4000        623.71629836        470.83992091        122.26431679         47.23780953         15.07420054          0.06887722 
  295.6000        624.13130384        471.16049103        122.46005746         47.38250443         15.06622630          0.06954077 
  295.8000        624.54199828        471.50061038        122.66264500         47.52435399         15.05862017          0.07009685 
  296.0000        624.93930250        471.85841680        122.87085131         47.66232477         15.05049870          0.07052984 
  296.2000        625.33344737        472.24147198        123.08744867         47.79496969         15.04159614          0.07083470 
  296.4000        625.72951217        472.64840431        123.31024925         47.91990038         15.03285446          0.07102665 
  296.6000        626.12262625        473.06937904        123.54267698         48.04039277         15.02342708          0.07114867 
  296.8000        626.53584781        473.49054291        123.78042445         48.15673668         15.01189304          0.07121660 
  297.0000        626.95276128        473.91166761        124.01908802         48.26918817         14.99953246          0.07122324 
  297.2000        627.37138549        474.34323669        124.26617431         48.37545588         14.98742389          0.07117883 
  297.4000        627.79221310        474.77790202        124.51764318         48.47359246         14.97370720          0.07109956 
  297.6000        628.21698785        475.21605401        124.77177677         48.56437889         14.95974009          0.07100454 
  297.8000        628.63903693        475.65352789        125.03013617         48.65102508         14.94575554          0.07091433 
  298.0000        629.05214724        476.08094677        125.28667839         48.73418803         14.93178559          0.07082547 
  298.2000        629.46977429        476.50199862        125.54280146         48.81140453         14.91814565          0.07074117 
  298.4000        629.88994784        476.92321279        125.79570800         48.88565927         14.90522273          0.07063627 
  298.6000        630.31490462        477.35277290        126.04608920         48.95633481         14.89390413          0.07053403 
  298.8000        630.73082559        477.77411755        126.29270206         49.02407286         14.88454041          0.07044183 
  299.0000        631.14605064        478.20482530        126.53125859         49.08827975         14.87751624          0.07034411 
  299.2000        631.56157337        478.63947329        126.76418945         49.15018121         14.87029453          0.07024384 
  299.4000        632.00003029        479.06283714        126.98850445         49.20654390         14.86317620          0.07014932 
  299.6000        632.44843580        479.49089338        127.20724735         49.26013745         14.85666805          0.07004470 
  299.8000        632.90264751        479.92146851        127.42351337         49.31157171         14.84993525          0.06991086 
  300.0000        633.36835013        480.35588220        127.63649766         49.36052605         14.84200880          0.06974853 
  300.2000        633.82365757        480.78806636        127.84496087         49.40948638         14.83505377          0.06956072 
  300.4000        634.26246186        481.21651635        128.04794790         49.45484578         14.82776417          0.06933391 
  300.6000        634.69084579        481.64988622        128.24408302         49.49532668         14.82169301          0.06906623 
  300.8000        635.10441704        482.07673109        128.43263813         49.52847607         14.81720108          0.06874685 
  301.0000        635.49866523        482.48420048        128.61030309         49.55647146         14.81396911          0.06833693 
  301.2000        635.88196246        482.87585359        128.78038740         49.58060664         14.81173869          0.06784897 
  301.4000        636.25293747        483.25685521        128.94775920         49.59915687         14.80948775          0.06729314 
  301.6000        636.60020921        483.62343862        129.11028592         49.60856760         14.80765821          0.06667583 
  301.8000        636.93353624        483.97439441        129.26235196         49.61113668         14.80589634          0.06602652 
  302.0000        637.26282769        484.31547491        129.40048450         49.60780256         14.80388786          0.06533411 
  302.2000        637.58131586        484.65360768        129.53168852         49.59928605         14.80172184          0.06462135 
  302.4000        637.89352385        484.98482866        129.64933975         49.58649026         14.80022822          0.06391453 
  302.6000        638.18890013        485.31169168        129.75148236         49.56877000         14.79934590          0.06323715 
  302.8000        638.47594483        485.64132828        129.84661764         49.54783867         14.79945379          0.06258041 
  303.0000        638.75214168        485.97199182        129.92319367         49.52412802         14.80034751          0.06195449 
  303.2000        639.03792684        486.29880830        129.98679246         49.49962645         14.80202615          0.06138248 
  303.4000        639.34152521        486.60963604        130.04294711         49.47284245         14.80541082          0.06086808 
  303.6000        639.66277412        486.92200529        130.09417367         49.44601586         14.81056114          0.06039603 
  303.8000        639.99697880        487.22918760        130.13785366         49.42164089         14.81830295          0.05995372 
  304.0000        640.33837847        487.52959438        130.18346106         49.39928860         14.82730408          0.05955288 
  304.2000        640.67917840        487.80270900        130.23038656         49.37552651         14.83829615          0.05922336 
  304.4000        641.05297008        488.06244699        130.27963194         49.35319267         14.85114202          0.05895164 
  304.6000        641.42775434        488.30237967        130.33442372         49.33035393         14.86617730          0.05871911 
  304.8000        641.79217195        488.52755830        130.39636714         49.30729727         14.88347275          0.05850848 
  305.0000        642.14771522        488.73457454        130.46902797         49.28737917         14.90231052          0.05832574 
  305.2000        642.48545818        488.93260157        130.55204594         49.27092561         14.92245924          0.05813985 
  305.4000        642.81213343        489.11607495        130.64770733         49.25887732         14.94328326          0.05796869 
  305.6000        643.10710895        489.29378927        130.75223495         49.25083243         14.96361195          0.05779908 
  305.8000        643.37022958        489.47454963        130.86748991         49.24707453         14.98438156          0.05763280 
  306.0000        643.62252964        489.66547232        130.99257600         49.24745714         15.00676461          0.05748346 
  306.2000        643.86826408        489.86365048        131.12981797         49.25316281         15.03125596          0.05734470 
  306.4000        644.10824714        490.07181061        131.28231074         49.26364514         15.05649515          0.05721200 
  306.6000        644.33647531        490.27361706        131.44870427         49.27752514         15.08184762          0.05706990 
  306.8000        644.55200136        490.48257977        131.62789310         49.29516054         15.10737867          0.05691622 
  307.0000        644.77702364        490.69969831        131.81448783         49.32020047         15.13244776          0.05674326 
  307.2000        645.00159830        490.93010091        132.00950324         49.35319346         15.15727655          0.05657423 
  307.4000        645.21903463        491.15775737        132.21330217         49.39103211         15.18191384          0.05640759 
  307.6000        645.42411148        491.39277244        132.42852469         49.43185358         15.20734290          0.05627253 
  307.8000        645.62662183        491.64277842        132.65501388         49.47814409         15.23317624          0.05613625 
  308.0000        645.83676594        491.89127637        132.89049233         49.52615729         15.25966690          0.05600539 
  308.2000        646.04404525        492.12762810        133.12838267         49.57911321         15.28654327          0.05592659 
  308.4000        646.25586117        492.34969834        133.37516165         49.63595828         15.31392309          0.05589898 
  308.6000        646.46834946        492.56138753        133.62532383         49.69664930         15.34290432          0.05590693 
  308.8000        646.68385463        492.75492049        133.88174769         49.76120102         15.37450708          0.05595172 
  309.0000        646.88996072        492.92989203        134.14005788         49.82977783         15.40958872          0.05601893 
  309.2000        647.08865770        493.08820987        134.40426819         49.90143162         15.44827903          0.05610958 
  309.4000        647.27980912        493.20811346        134.67176427         49.97440344         15.49060495          0.05623648 
  309.6000        647.46986763        493.29705372        134.93776295         50.04594709         15.53590700          0.05639692 
  309.8000        647.66027795        493.35334392        135.20652203         50.11892493         15.58433978          0.05662312 
  310.0000        647.85188739        493.39399341        135.47870933         50.19258808         15.63500630          0.05690693 
  310.2000        648.04026608        493.41955100        135.75771042         50.26756066         15.68848130          0.05723493 
  310.4000        648.23661793        493.42654610        136.04030844         50.34453514         15.74379441          0.05760180 
  310.6000        648.47032129        493.42590773        136.32967697         50.41864418         15.80047060          0.05802236 
  310.8000        648.72144168        493.44071602        136.61965223         50.49574794         15.85843127          0.05850877 
  311.0000        648.99202530        493.47342015        136.91084739         50.57284822         15.91620684          0.05905316 
  311.2000        649.27503597        493.52111817        137.20356885         50.64945393         15.97429486          0.05966120 
  311.4000        649.56685504        493.56832961        137.49825346         50.72728928         16.03016384          0.06035177 
  311.6000        649.85316519        493.62883728        137.79071770         50.80319964         16.08360487          0.06108140 
  311.8000        650.15066032        493.71738664        138.07919532         50.87804541         16.13505217          0.06180871 
  312.0000        650.46027640        493.81400458        138.35763214         50.95421196         16.18232723          0.06255357 
  312.2000        650.77962228        493.92778002        138.62493776         51.03308970         16.22672808          0.06328367 
  312.4000        651.10116194        494.06524626        138.88344433         51.11509058         16.26845196          0.06397033 
  312.6000        651.41300963        494.21541413        139.13210511         51.19914849         16.30759788          0.06457129 
  312.8000        651.72824918        494.39474834        139.36727225         51.28241217         16.34367038          0.06511367 
  313.0000        652.03142505        494.59109141        139.58333994         51.36928890         16.37700467          0.06559231 
  313.2000        652.33612050        494.79518090        139.78365262         51.45832667         16.40822576          0.06598557 
  313.4000        652.65150418        495.00218096        139.97357742         51.54948442         16.43779480          0.06627519 
  313.6000        652.97959886        495.21402290        140.15086802         51.64066717         16.46517317          0.06646270 
  313.8000        653.34168431        495.42876449        140.31493397         51.73372430         16.49014924          0.06656460 
  314.0000        653.72191149        495.64783173        140.46434493         51.82887039         16.51240887          0.06658605 
  314.2000        654.10843971        495.87769695        140.60476411         51.92796348         16.53352354          0.06653373 
  314.4000        654.50042654        496.10879845        140.73504060         52.02976709         16.55275149          0.06643325 
  314.6000        654.89734141        496.33797466        140.85228207         52.13613795         16.56995226          0.06628170 
  314.8000        655.28693278        496.57018853        140.96696329         52.24543713         16.58717082          0.06604015 
  315.0000        655.66275912        496.80640097        141.07763657         52.35892407         16.60382177          0.06576186 
  315.2000        656.03414360        497.03665139        141.18444675         52.47700864         16.61995492          0.06544308 
  315.4000        656.41087415        497.25613588        141.29003063         52.59543614         16.63611654          0.06511053 
  315.6000        656.76504508        497.47193623        141.39616523         52.71354955         16.65271702          0.06476621 
  315.8000        657.11348451        497.69029546        141.49970233         52.83379207         16.66952795          0.06440785 
  316.0000        657.47471960        497.90609667        141.59753406         52.95400590         16.68618824          0.06405270 
  316.2000        657.83713358        498.10752370        141.69201433         53.07588150         16.70345688          0.06370560 
  316.4000        658.20711798        498.28854359        141.78221856         53.19677801         16.72174547          0.06337221 
  316.6000        658.58268462        498.46348578        141.86991594         53.31338075         16.73984683          0.06309876 
  316.8000        658.94614823        498.62934727        141.95984816         53.42530420         16.75938442          0.06289927 
  317.0000        659.31930625        498.78489307        142.05172901         53.53233633         16.77762839          0.06278051 
  317.2000        659.68126110        498.93953792        142.14807749         53.63619881         16.79486617          0.06273375 
  317.4000        660.03576254        499.11254865        142.24456861         53.73681616         16.81070511          0.06277469 
  317.6000        660.38934248        499.30896887        142.34174637         53.83383698         16.82397265          0.06289224 
  317.8000        660.72041716        499.51558550        142.43850986         53.92578954         16.83476498          0.06304924 
  318.0000        661.02971029        499.74247107        142.54022882         54.01840642         16.84274044          0.06323066 
  318.2000        661.33500177        499.98784622        142.64229761         54.11077433         16.84690327          0.06343228 
  318.4000        661.64437867        500.25148439        142.74174328         54.20510229         16.84828760          0.06362542 
  318.6000        661.95176369        500.53721364        142.84717016         54.29673863         16.84694393          0.06380170 
  318.8000        662.24889981        500.84691364        142.95146163         54.38916021         16.84292537          0.06396077 
  319.0000        662.55652101        501.16431829        143.05393802         54.48459612         16.83659511          0.06408972 
  319.2000        662.86721863        501.49841101        143.15758658         54.58174684         16.82776574          0.06417751 
  319.4000        663.18975272        501.84391179        143.25778326         54.67931054         16.81716691          0.06419572 
  319.6000        663.52691937        502.21945330        143.35440906         54.77690099         16.80394378          0.06413010 
  319.8000        663.84963911        502.61224641        143.44921239         54.87471229         16.78964515          0.06399103 
  320.0000        664.17810837        503.02762281        143.54033463         54.97426323         16.77501823          0.06378590 
  320.2000        664.50811611        503.46182823        143.62420477         55.07292957         16.76006459          0.06353475 
  320.4000        664.82829665        503.92192397        143.70230474         55.16912487         16.74641350          0.06324030 
  320.6000        665.16112592        504.38696758        143.77534019         55.26274824         16.73296025          0.06291139 
  320.8000        665.50725417        504.84695348        143.84366974         55.35201639         16.72022945          0.06260520 
  321.0000        665.84896959        505.30459883        143.90569713         55.43815737         16.70876285          0.06234626 
  321.2000        666.20312303        505.75983352        143.96053860         55.52126390         16.69806775          0.06208528 
  321.4000        666.57430453        506.19874749        144.01519727         55.59930096         16.68772911          0.06183650 
  321.6000        666.95261062        506.62202471        144.06627736         55.67033464         16.67845930          0.06161418 
  321.8000        667.34258537        507.03333965        144.11646567         55.73538601         16.66957971          0.06144924 
  322.0000        667.74774373        507.42937888        144.16840246         55.79574512         16.66147772          0.06136241 
  322.2000        668.15350935        507.82454409        144.22437892         55.85075200         16.65303798          0.06131767 
  322.4000        668.55866957        508.21095044        144.28995908         55.90460362         16.64502578          0.06132632 
  322.6000        668.95503416        508.61068004        144.36339560         55.95859118         16.63720770          0.06137542 
  322.8000        669.32473694        509.01752969        144.44389803         56.01109298         16.63012953          0.06145430 
  323.0000        669.67528490        509.41784848        144.52855107         56.06147034         16.62343264          0.06156259 
  323.2000        670.03289027        509.83656848        144.61613241         56.10934713         16.61651275          0.06167713 
  323.4000        670.36002989        510.27214371        144.71010335         56.15659280         16.61040792          0.06180843 
  323.6000        670.65995245        510.72084323        144.81180798         56.20470760         16.60570680          0.06195425 
  323.8000        670.94885790        511.18925195        144.91855261         56.25345634         16.60219638          0.06208382 
  324.0000        671.21319029        511.68058634        145.03033774         56.30292425         16.59971442          0.06222357 
  324.2000        671.45849045        512.19511958        145.15177262         56.35116216         16.59701559          0.06235426 
  324.4000        671.70581946        512.72602688        145.27715957         56.40116904         16.59448476          0.06245102 
  324.6000        671.94502335        513.28574900        145.40313965         56.44819465         16.59145020          0.06253665 
  324.8000        672.17661031        513.85811157        145.53497512         56.49306055         16.58833814          0.06257329 
  325.0000        672.39873223        514.44094007        145.66882155         56.53733562         16.58582284          0.06255776 
  325.2000        672.59583990        515.02693450        145.80526949         56.57970183         16.58275188          0.06251277 
  325.4000        672.78889611        515.62150457        145.94436650         56.61904994         16.57921527          0.06243616 
  325.6000        672.98023221        516.21435423        146.08234776         56.65550702         16.57459207          0.06233947 
  325.8000        673.17005625        516.81532300        146.22107378         56.68710748         16.56871089          0.06223844 
  326.0000        673.34601861        517.41637882        146.35704544         56.71448465         16.56124206          0.06213119 
  326.2000        673.52774200        517.99573069        146.49391561         56.74027027         16.55299701          0.06203398 
  326.4000        673.70481180        518.57050740        146.63064485         56.76033371         16.54380933          0.06195144 
  326.6000        673.88556827        519.12614231        146.77239117         56.77459882         16.53334602          0.06189022 
  326.8000        674.06348004        519.65889575        146.91930706         56.78418748         16.52335730          0.06187129 
  327.0000        674.22747206        520.18479217        147.07378526         56.78836442         16.51327571          0.06189416 
  327.2000        674.38055536        520.69296382        147.23736213         56.78687470         16.50193581          0.06195802 
  327.4000        674.53996962        521.18603969        147.41778409         56.77981144         16.49112845          0.06209004 
  327.6000        674.71225718        521.66029146        147.60926899         56.76929859         16.48083745          0.06226927 
  327.8000        674.88605613        522.12847260        147.81285054         56.75522456         16.47127035          0.06250322 
  328.0000        675.07663911        522.57611818        148.02838151         56.73786225         16.46057677          0.06278841 
  328.2000        675.26470426        523.01304301        148.25621383         56.71736338         16.44967798          0.06311542 
  328.4000        675.46618540        523.44637961        148.49407202         56.69388138         16.43946114          0.06349450 
  328.6000        675.70092660        523.87467492        148.73609539         56.66845562         16.42918209          0.06393102 
  328.8000        675.96427074        524.28670423        148.97919654         56.64250196         16.41927804          0.06441265 
  329.0000        676.25115052        524.69142539        149.22406941         56.61832378         16.40865537          0.06492625 
  329.2000        676.54653928        525.07494725        149.46784713         56.59266563         16.39704035          0.06547880 
  329.4000        676.87546289        525.44299509        149.71101226         56.56710797         16.38477762          0.06605785 
  329.6000        677.24606061        525.80645499        149.95691362         56.54282794         16.37092075          0.06666138 
  329.8000        677.65394298        526.15602788        150.20106579         56.52099759         16.35532304          0.06727451 
  330.0000        678.05577877        526.49854046        150.44257618         56.50365860         16.33957060          0.06786510 
  330.2000        678.49136711        526.83227764        150.68014130         56.48844481         16.32292045          0.06838705 
  330.4000        678.94859792        527.16845544        150.91256139         56.47424721         16.30603957          0.06882512 
  330.6000        679.40615403        527.50415508        151.13870250         56.46347475         16.28878405          0.06916639 
  330.8000        679.85994829        527.84542370        151.35810808         56.45669405         16.27071232          0.06943251 
  331.0000        680.32923089        528.19939601        151.57440812         56.45348465         16.25341565          0.06961466 
  331.2000        680.80462583        528.55749096        151.77934060         56.45258033         16.23553531          0.06972412 
  331.4000        681.25984896        528.91667633        151.97634384         56.45286724         16.21805912          0.06976258 
  331.6000        681.70418717        529.28436674        152.15576620         56.45550554         16.20076627          0.06971993 
  331.8000        682.14776781        529.65085667        152.32509819         56.45662786         16.18340243          0.06959552 
  332.0000        682.58774621        530.02503764        152.48230288         56.45645756         16.16637805          0.06940406 
  332.2000        683.01053462        530.42432043        152.63357992         56.45599692         16.15007323          0.06917893 
  332.4000        683.44104167        530.83253888        152.77596794         56.45566693         16.13457739          0.06890658 
  332.6000        683.89358460        531.25274693        152.90838344         56.45659286         16.12107246          0.06859070 
  332.8000        684.36466835        531.67752293        153.03271417         56.45854891         16.10980872          0.06825212 
  333.0000        684.83549310        532.10907378        153.14910407         56.46474954         16.10132064          0.06786971 
  333.2000        685.31983731        532.54406073        153.25124381         56.47489172         16.09508331          0.06741908 
  333.4000        685.83157502        532.99858522        153.34251644         56.48421889         16.09131559          0.06689025 
  333.6000        686.32997360        533.47150808        153.41717338         56.49323024         16.08998963          0.06631921 
  333.8000        686.81009877        533.95652443        153.48251027         56.50105091         16.09068064          0.06570874 
  334.0000        687.28595183        534.45843627        153.54426149         56.50983829         16.09403966          0.06505799 
  334.2000        687.76142482        534.97252957        153.60035470         56.51684856         16.09795804          0.06439605 
  334.4000        688.23538533        535.49379338        153.65143409         56.52177619         16.10328300          0.06373674 
  334.6000        688.71071162        536.02597497        153.69455399         56.52375622         16.11005686          0.06311407 
  334.8000        689.16679431        536.56471790        153.73150039         56.52296328         16.11865606          0.06256833 
  335.0000        689.60391793        537.10454707        153.75924252         56.51738001         16.12876811          0.06210769 
  335.2000        690.02448149        537.65051192        153.78518342         56.50562317         16.14081464          0.06173296 
  335.4000        690.43097692        538.19986855        153.80975457         56.48812648         16.15462169          0.06143269 
  335.6000        690.83079589        538.75109339        153.83360068         56.46631726         16.17018460          0.06122376 
  335.8000        691.24389636        539.31534716        153.85278385         56.43821642         16.18656618          0.06110419 
  336.0000        691.64830278        539.90708142        153.87683279         56.40564937         16.20461758          0.06106234 
  336.2000        692.03973954        540.50159222        153.90515905         56.37204153         16.22492535          0.06108345 
  336.4000        692.42254034        541.11093183        153.93564328         56.34061344         16.24784839          0.06115752 
  336.6000        692.81060551        541.73434085        153.97080130         56.31353880         16.27398784          0.06130190 
  336.8000        693.20599999        542.35856607        154.00987403         56.28761046         16.30267976          0.06150747 
  337.0000        693.60059978        542.98131886        154.04977678         56.26430955         16.33407560          0.06175025 
  337.2000        693.97441333        543.60753219        154.10155567         56.24785957         16.36872447          0.06204776 
  337.4000        694.34173536        544.21669168        154.16066077         56.23653557         16.40599195          0.06235926 
  337.6000        694.69965020        544.82561239        154.22933571         56.23230595         16.44677483          0.06265508 
  337.8000        695.03704959        545.42246865        154.30796262         56.23442440         16.49007225          0.06293049 
  338.0000        695.35873875        546.00727940        154.39831716         56.24136889         16.53532559          0.06315798 
  338.2000        695.69221031        546.56992416        154.49585138         56.25393130         16.58342720          0.06334740 
  338.4000        696.02131727        547.11500659        154.60106357         56.26776814         16.63312451          0.06350500 
  338.6000        696.34733519        547.66368209        154.71993475         56.28365174         16.68396718          0.06363388 
  338.8000        696.68108959        548.19338265        154.84538141         56.30194667         16.73600096          0.06376500 
  339.0000        697.01774705        548.70108768        154.97956888         56.32160246         16.78817574          0.06389087 
  339.2000        697.35404420        549.19838451        155.12733091         56.33919503         16.83923174          0.06399445 
  339.4000        697.71120472        549.67718220        155.28127485         56.35631197         16.88861093          0.06410585 
  339.6000        698.06780888        550.14332695        155.44257908         56.37389069         16.93472353          0.06422461 
  339.8000        698.43334210        550.59374785        155.60643283         56.39590299         16.97876586          0.06434303 
  340.0000        698.79883408        551.02889565        155.76658991         56.41955001         17.02031426          0.06449044 
  340.2000        699.18030045        551.45458528        155.92458542         56.44780737         17.05962118          0.06465298 
  340.4000        699.55583993        551.86336106        156.08433012         56.48108278         17.09748516          0.06484325 
  340.6000        699.94074780        552.26786148        156.24332317         56.51941724         17.13335215          0.06507524 
  340.8000        700.34434176        552.67578114        156.40061230         56.56161910         17.16680141          0.06531875 
  341.0000        700.75077137        553.08290593        156.55806653         56.60786236         17.19760771          0.06557321 
  341.2000        701.18854680        553.48484567        156.71215195         56.65854684         17.22602714          0.06585931 
  341.4000        701.61462834        553.88528890        156.87792633         56.71534223         17.25265116          0.06614924 
  341.6000        702.04477438        554.29464187        157.04876694         56.77601685         17.27876940          0.06646370 
  341.8000        702.47462522        554.69862244        157.22892278         56.83858118         17.30295605          0.06679336 
  342.0000        702.90922607        555.09877803        157.41677940         56.90330910         17.32591814          0.06713679 
  342.2000        703.32556472        555.51748323        157.60875501         56.97118268         17.34748207          0.06748240 
  342.4000        703.73368935        555.94294434        157.80913449         57.04152972         17.36862535          0.06779479 
  342.6000        704.14411956        556.36226754        158.02004204         57.11326549         17.38973380          0.06810237 
  342.8000        704.54201752        556.80032969        158.24291828         57.18699556         17.41044255          0.06838354 
  343.0000        704.94278889        557.24188497        158.47298231         57.26195668         17.42994353          0.06863173 
  343.2000        705.31341094        557.69583493        158.70849564         57.33740740         17.44825426          0.06886181 
  343.4000        705.63975774        558.16019246        158.94655266         57.41023299         17.46522539          0.06905710 
  343.6000        705.93446264        558.65325689        159.18938671         57.48127508         17.48130513          0.06919883 
  343.8000        706.22062749        559.16240454        159.44030727         57.55306538         17.49548308          0.06930885 
  344.0000        706.48720012        559.68369256        159.68541684         57.62667619         17.50783430          0.06938760 
