    time (ps)       MSD(A2) @ 150K      MSD(A2) @ 200K      MSD(A2) @ 250K      MSD(A2) @ 300K      MSD(A2) @ 400K      MSD(A2) @ 500K        
  366.2000     120165.35822659      74458.42111217      68356.30262717      42447.10206304      32385.66566874      18136.76628888 
  366.4000     120286.49033744      74540.45489782      68421.35755777      42485.72918304      32413.98168273      18144.57601463 
  366.6000     120406.74382330      74622.67246911      68486.42504766      42524.17079381      32442.44430862      18152.54427163 
  366.8000     120526.92768061      74704.67023434      68551.76672980      42562.53769219      32470.80170702      18160.67062582 
  367.0000     120646.59451686      74785.86957910      68617.19795519      42601.03788909      32499.04463269      18168.87261648 
  367.2000     120767.09584364      74866.94535524      68682.72068390      42639.59593268      32527.13130281      18177.16651823 
  367.4000     120888.40561779      74948.36840262      68748.55174666      42678.63933023      32555.15014015      18185.62071183 
  367.6000     121009.55555746      75030.16113413      68814.53311103      42718.03513859      32583.31818389      18193.98165890 
  367.8000     121131.49855370      75113.05828254      68880.84640908      42757.23567936      32611.49872503      18202.38359764 
  368.0000     121254.01986127      75195.94578593      68947.35609887      42796.11745414      32639.71261649      18210.68636008 
  368.2000     121376.10599040      75278.80555100      69013.68824126      42834.41415744      32667.73544923      18219.01555049 
  368.4000     121497.61036681      75361.81604410      69080.36816932      42872.60412173      32695.83651177      18227.26539959 
  368.6000     121618.62468258      75444.65902275      69146.98527315      42910.49465892      32724.27456692      18235.14491502 
  368.8000     121739.15039493      75527.54561921      69213.99782653      42948.43834655      32752.69173644      18242.96522238 
  369.0000     121858.61610604      75610.07123598      69281.27280811      42986.51601452      32781.24034571      18250.85202106 
  369.2000     121978.16678271      75692.58181894      69348.67137710      43024.97524867      32809.52613323      18258.79795600 
  369.4000     122098.32561822      75775.52334117      69415.87408370      43063.48791757      32837.55597984      18266.79317484 
  369.6000     122219.89113738      75859.34698984      69482.67474848      43102.11078687      32865.47262878      18274.76955255 
  369.8000     122341.36569556      75943.11985253      69549.00515948      43140.80977109      32893.46090997      18282.82493138 
  370.0000     122462.50523346      76026.25609127      69615.68056442      43179.58060185      32921.39558151      18290.87431131 
  370.2000     122583.52896439      76108.82975191      69682.82601626      43218.08463008      32949.50550095      18298.85304804 
  370.4000     122704.88479787      76191.56686046      69749.52968405      43255.96171022      32977.55037933      18306.81925430 
  370.6000     122826.31324636      76274.83636103      69816.08571093      43293.34996118      33005.53196657      18314.86880967 
  370.8000     122947.52141003      76357.87039465      69883.09618680      43330.60572864      33033.38387116      18322.99486529 
  371.0000     123068.14668577      76440.02049048      69950.11946597      43367.82052750      33061.05331478      18331.00686639 
  371.2000     123189.47138140      76521.94723034      70017.52793081      43405.12486735      33088.22161165      18338.92355555 
  371.4000     123310.21645559      76603.72377627      70084.95417048      43442.67666957      33115.42886865      18346.99558449 
  371.6000     123431.17184663      76685.48992903      70151.80937581      43480.45023019      33142.89045059      18355.21910991 
  371.8000     123552.07370515      76766.70184825      70218.15159603      43518.31268983      33170.23507637      18363.42532448 
  372.0000     123672.81789930      76847.77108536      70284.42178942      43556.42327508      33197.44687815      18371.66983543 
  372.2000     123793.69999730      76929.20284041      70351.17858666      43594.96617812      33224.36848371      18380.03400809 
  372.4000     123914.67781265      77011.19571477      70417.02351865      43633.78253975      33250.99055336      18388.34862707 
  372.6000     124036.33064642      77093.33115212      70482.33161022      43672.49883771      33277.51335881      18396.67067959 
  372.8000     124157.60894263      77175.05176699      70548.18955637      43711.24461482      33303.90536790      18404.84649381 
  373.0000     124278.22208606      77257.31737164      70613.98320997      43750.10503684      33330.38093171      18413.04596142 
  373.2000     124399.02391422      77339.71548463      70679.58412031      43788.77178822      33357.01689093      18421.49449477 
  373.4000     124519.35035649      77422.22833561      70744.57643169      43827.18131916      33383.90586246      18430.17472655 
  373.6000     124638.74789904      77504.53246134      70809.60260666      43865.68645166      33410.50487207      18438.89501835 
  373.8000     124759.99647759      77587.39012763      70875.20759297      43904.16029546      33437.11120120      18447.59745953 
  374.0000     124882.07584303      77669.43554053      70940.83624062      43943.00334277      33463.91193428      18456.39745553 
  374.2000     125004.18623663      77751.69965774      71006.58225316      43981.58856068      33490.78286418      18465.14139771 
  374.4000     125126.03969276      77833.45422043      71072.07968628      44020.65277678      33517.69271537      18473.89630774 
  374.6000     125248.41429352      77914.15237688      71136.84659337      44060.03151464      33544.69827952      18482.55142605 
  374.8000     125370.85036926      77994.33918702      71200.96106498      44099.46826950      33571.47763443      18491.06377682 
  375.0000     125493.34323041      78074.44151683      71264.79318525      44138.70736507      33598.69060744      18499.61750087 
  375.2000     125616.55915221      78154.78416685      71328.03496328      44178.16260178      33626.05840895      18508.33495008 
  375.4000     125739.77224632      78235.03370550      71390.93532242      44217.66268136      33653.45380613      18517.02623410 
  375.6000     125862.69088128      78315.04688988      71453.73931700      44256.68112003      33680.83571295      18525.55554935 
  375.8000     125984.73575364      78395.26426695      71516.80007317      44295.81809784      33708.33785854      18534.27945240 
  376.0000     126106.85469471      78475.24441863      71580.19228336      44334.90708002      33735.75927479      18543.04827272 
  376.2000     126229.25326898      78555.03452304      71644.46672043      44374.09743335      33763.05466528      18551.92080865 
  376.4000     126351.29213765      78634.98452047      71709.71961338      44413.27697414      33790.35383655      18560.61404184 
  376.6000     126473.97147369      78715.38482891      71775.07286176      44451.92741599      33817.76761622      18569.30792200 
  376.8000     126597.27711315      78795.80462343      71840.39690995      44490.37985927      33845.38341283      18578.06932266 
  377.0000     126721.40230234      78875.62674084      71905.61092008      44528.22432254      33873.08600209      18586.99629350 
  377.2000     126844.93748742      78955.40553225      71970.80023359      44566.06709465      33900.92766853      18595.99696384 
  377.4000     126968.79091534      79035.88488290      72036.26092263      44603.97225165      33928.73582828      18605.29820387 
  377.6000     127092.79319589      79116.55667834      72102.23028774      44641.72115860      33956.86476656      18614.80582853 
  377.8000     127216.64343710      79197.23219350      72168.31123423      44679.29834200      33984.99387759      18624.49408202 
  378.0000     127340.77390531      79277.29051012      72234.41611619      44717.06494291      34012.86563510      18634.29885585 
  378.2000     127466.10866538      79356.30763066      72300.63625609      44755.08452151      34040.15707823      18644.00591393 
  378.4000     127591.54951359      79434.59824913      72366.31360702      44793.04764784      34067.04916438      18653.67233572 
  378.6000     127717.73519502      79512.24339692      72431.51544890      44831.14465568      34093.92122218      18663.37758119 
  378.8000     127844.22809484      79589.59416350      72496.28131772      44868.92146528      34120.68904953      18673.07109430 
  379.0000     127971.84773380      79667.06692685      72561.07152053      44906.69480294      34147.54979978      18682.88254732 
  379.2000     128100.16820963      79744.44443697      72626.46333833      44944.19310251      34174.58513098      18692.60332076 
  379.4000     128227.75934451      79821.78891504      72692.14078997      44982.09292539      34201.62939573      18702.31919884 
  379.6000     128356.23352967      79899.38120772      72758.57479399      45020.35705339      34228.75230039      18712.12684621 
  379.8000     128484.76091187      79975.83384057      72825.49869355      45058.93460226      34255.83137863      18721.96580730 
  380.0000     128613.05594502      80052.02509321      72892.35588963      45097.95977432      34283.22697073      18731.72234795 
  380.2000     128741.18201326      80128.60968051      72958.99809529      45137.07557095      34310.74201774      18741.31939019 
  380.4000     128869.19774626      80205.77710427      73025.67017029      45176.22408811      34338.62734641      18750.94794363 
  380.6000     128997.61852283      80282.67712577      73092.55229631      45215.50285526      34366.79642440      18760.41014364 
  380.8000     129125.83527021      80359.58864627      73159.44930232      45254.86758131      34394.94547033      18769.85617477 
  381.0000     129254.34012607      80436.40699363      73226.24824110      45293.86686410      34423.21799357      18779.14423037 
  381.2000     129384.25238811      80513.41420150      73292.75294093      45332.83467657      34451.28854830      18788.60757960 
  381.4000     129513.60653317      80591.05622249      73359.45167209      45371.78495470      34479.32955229      18798.22724914 
  381.6000     129643.97487808      80668.90980813      73425.58920473      45410.25217918      34507.25851568      18807.98140430 
  381.8000     129775.26204533      80746.30118881      73492.49101863      45448.38941732      34535.41361125      18817.89364566 
  382.0000     129907.50881328      80823.71719439      73558.93549857      45486.23677467      34563.74811761      18827.91391149 
  382.2000     130039.01347688      80900.88970357      73625.06470464      45524.04994447      34592.36023129      18838.17831392 
  382.4000     130170.98712837      80977.91196573      73690.81869118      45562.18168249      34620.94304754      18848.46864908 
  382.6000     130302.68130586      81054.58269419      73756.87355788      45600.49833034      34649.47145010      18858.75643556 
  382.8000     130433.51091205      81130.61271178      73822.70259253      45638.97795310      34678.29589328      18868.88060975 
  383.0000     130564.88470304      81206.12343113      73888.62113409      45677.30210549      34706.60613535      18878.90219041 
  383.2000     130696.44977084      81281.47050089      73954.99911341      45715.03810832      34734.72603177      18888.95833129 
  383.4000     130828.09818557      81356.69192966      74021.34708921      45752.19767002      34762.89444681      18899.12344426 
  383.6000     130961.05676979      81432.56550889      74087.65880532      45789.38558854      34790.83368588      18909.62066687 
  383.8000     131094.21403815      81507.76622241      74153.72113815      45826.52055476      34818.76516655      18920.32372534 
  384.0000     131227.39904812      81582.73474893      74219.63519993      45863.43920819      34846.61825843      18931.17991192 
  384.2000     131360.52474912      81657.69901680      74285.50118721      45900.29857523      34874.99198539      18942.18200038 
  384.4000     131493.73786643      81732.56266959      74351.34316035      45937.45114390      34903.55593440      18953.03520812 
  384.6000     131626.26409945      81806.99287624      74417.10946741      45975.05817828      34932.05197776      18963.66458191 
  384.8000     131759.78624645      81880.83872891      74483.08838794      46012.85634839      34960.69291018      18974.09663851 
  385.0000     131893.12160535      81954.91718975      74549.16515199      46049.92191501      34989.70224443      18984.55473601 
  385.2000     132026.04394648      82029.89383256      74614.73387800      46086.50139503      35018.96756512      18994.86432806 
  385.4000     132158.97277282      82104.66862882      74681.11361960      46122.93091100      35048.56103969      19005.31097038 
  385.6000     132291.95481566      82179.72397855      74747.75786867      46159.02080857      35078.11655657      19015.86947479 
  385.8000     132424.76961983      82254.59659288      74813.73816875      46195.08404455      35107.76393185      19026.41556686 
  386.0000     132557.21672760      82330.06558015      74879.17212922      46231.01335968      35137.47931912      19036.81431236 
  386.2000     132690.24360393      82406.20853070      74944.50228460      46267.05340586      35167.45625716      19047.00201714 
  386.4000     132823.81508774      82483.12963930      75009.42950057      46302.60531475      35197.69946459      19056.89369221 
  386.6000     132957.37302447      82561.05908580      75074.55030465      46338.05015723      35227.88181051      19066.43794267 
  386.8000     133091.41275931      82638.93851337      75139.56188598      46373.73957185      35258.24128626      19075.69562215 
  387.0000     133226.87754958      82715.99438390      75203.81013942      46409.67349985      35288.47656921      19084.88916826 
  387.2000     133362.59697250      82792.69557769      75267.53239046      46445.44154952      35318.80907828      19094.23300172 
  387.4000     133498.96308921      82869.47173760      75331.13348559      46481.29514937      35348.84867358      19103.69849074 
  387.6000     133634.35449578      82945.86800324      75395.11496006      46517.16337534      35378.84147118      19112.98451529 
  387.8000     133769.16032287      83021.55574220      75459.35973964      46552.91719746      35409.05670195      19122.13017265 
  388.0000     133904.48719847      83096.25913271      75523.07907245      46588.38793412      35438.93508289      19131.05270207 
  388.2000     134039.91480087      83171.11578742      75586.71753308      46623.78291817      35468.53135015      19139.73791202 
  388.4000     134174.51756815      83245.74313367      75649.99297470      46658.61598239      35497.98884766      19148.38699121 
  388.6000     134308.18771586      83320.40957552      75712.54162731      46693.29628959      35527.64810653      19156.96398192 
  388.8000     134440.85015420      83395.06428263      75774.48029049      46728.50588304      35557.14864160      19165.43842922 
  389.0000     134574.39348521      83469.56016961      75836.19323262      46763.93794046      35586.78103172      19174.04772904 
  389.2000     134708.63650559      83543.81094709      75897.96037392      46799.74698403      35616.16070335      19182.75686075 
  389.4000     134842.79960076      83617.72491890      75960.14098849      46835.31045202      35645.40645783      19191.39646498 
  389.6000     134977.46006756      83691.22945331      76022.76100732      46870.44728907      35674.70905990      19200.00581657 
  389.8000     135113.05453506      83764.59912583      76085.29434753      46905.82163470      35703.65947528      19208.61329515 
  390.0000     135249.24394790      83838.37128548      76147.74457785      46940.85380518      35732.50436074      19217.09700574 
  390.2000     135384.95506678      83912.00746751      76210.59019004      46975.87434256      35761.22343804      19225.53063942 
  390.4000     135521.27544800      83985.16173805      76274.10029272      47010.82402627      35790.42584790      19233.94710266 
  390.6000     135655.83710681      84058.14680721      76337.83854888      47045.66366599      35819.84209056      19242.30811637 
  390.8000     135790.33517430      84131.83831670      76401.27864665      47080.11142549      35849.49604455      19250.67316126 
  391.0000     135924.64889161      84205.35101969      76464.68446242      47114.67008816      35879.41871125      19259.00506305 
  391.2000     136059.05322832      84278.59658858      76527.76415008      47149.39695728      35909.55984713      19267.41975804 
  391.4000     136193.30049084      84352.15154682      76591.04912713      47183.45408246      35939.82070671      19276.08672146 
  391.6000     136326.90259460      84425.66176632      76654.54538495      47218.00862984      35970.19744051      19284.85183551 
  391.8000     136460.93120142      84499.58095597      76717.86912992      47252.87527448      36001.10890059      19293.70468078 
  392.0000     136594.90089424      84573.68738245      76780.98767761      47288.13395934      36032.51216303      19302.78986395 
  392.2000     136729.00269687      84648.45308439      76844.12654373      47323.64566918      36064.06305072      19312.06186467 
  392.4000     136863.08806838      84723.07176792      76907.33628270      47359.35276077      36095.51963224      19321.49937970 
  392.6000     136996.58929329      84797.78810550      76970.60968815      47395.48956666      36127.11659203      19330.85139687 
  392.8000     137130.97545001      84872.06650861      77034.15336399      47431.79386150      36158.50029582      19340.26118722 
  393.0000     137265.62519248      84945.45261817      77097.97530149      47468.41643253      36189.70316913      19349.72037950 
  393.2000     137401.10119115      85019.24140798      77161.26762273      47504.93031063      36220.63364968      19359.18604842 
  393.4000     137538.35861342      85093.84195751      77224.40206937      47541.32768295      36251.41716264      19368.55137680 
  393.6000     137676.77572239      85168.66405336      77287.14586765      47577.55110266      36282.71578556      19377.74270766 
  393.8000     137815.81085059      85242.71766482      77349.40566245      47614.15154475      36314.12641157      19386.83488049 
  394.0000     137955.37393551      85316.09841869      77411.18674075      47650.95287468      36345.53917133      19396.08440846 
  394.2000     138094.82817125      85389.90137353      77472.58700413      47687.72311893      36377.09207246      19405.34300872 
  394.4000     138234.13774248      85463.65538923      77533.82179747      47724.52824068      36408.48800621      19414.60879946 
  394.6000     138373.50604777      85536.83704219      77594.87025364      47761.64989298      36439.69697175      19423.85115525 
  394.8000     138512.83164657      85608.96445085      77656.32709508      47799.13525452      36470.93790350      19433.05646777 
  395.0000     138650.53512362      85680.98051739      77718.23088220      47836.50284942      36502.40901727      19442.29179219 
  395.2000     138787.06312272      85752.62060151      77780.23023617      47874.04216226      36533.82757426      19451.34500399 
  395.4000     138922.94202967      85822.79801762      77842.19338743      47911.73809933      36564.98366172      19460.26057067 
  395.6000     139058.54606705      85891.79060497      77903.34562449      47949.61892174      36596.01438651      19468.98468617 
  395.8000     139194.22145368      85960.41769098      77964.63477305      47987.72614506      36627.12285797      19477.49418825 
  396.0000     139329.82035529      86030.43960667      78025.94668376      48026.17663710      36658.13433987      19486.20118195 
  396.2000     139464.61242796      86101.67846458      78086.91127979      48064.29652131      36689.39660798      19494.74691248 
  396.4000     139597.91482088      86173.84687166      78147.73328048      48102.41818417      36720.69531405      19503.25633728 
  396.6000     139731.02282355      86246.26895791      78208.48522882      48140.99566152      36752.15307624      19511.62254923 
  396.8000     139864.53498149      86317.90475360      78269.90291655      48180.07233862      36783.61486043      19519.96629664 
  397.0000     139998.06001570      86388.72479764      78331.20168065      48218.86486088      36814.96888934      19528.44941328 
  397.2000     140132.59005253      86459.29240930      78391.99581700      48257.82604305      36846.14028649      19536.98023939 
  397.4000     140267.59083695      86529.38068450      78452.37406489      48296.66049651      36877.19685263      19545.81881778 
  397.6000     140402.22399187      86599.78680755      78513.09131167      48335.33070575      36908.12564693      19554.78769675 
  397.8000     140536.66562933      86671.18362008      78573.27682362      48374.06852395      36939.15075803      19563.70247331 
  398.0000     140670.80305264      86742.74433228      78632.72258036      48412.87584339      36970.19185048      19572.76890262 
  398.2000     140806.73654397      86814.60414638      78691.99178604      48451.66512018      37000.98770030      19581.90908029 
  398.4000     140943.05183943      86886.02215119      78751.33102433      48491.04803675      37031.68481937      19591.10801290 
  398.6000     141079.03028960      86957.19126292      78810.94859752      48530.43090477      37062.04451654      19600.36322395 
  398.8000     141215.37318807      87028.28277854      78870.80168146      48569.88376837      37092.27849034      19609.65415910 
  399.0000     141351.57824936      87100.63895099      78930.65277598      48609.08203754      37122.49850257      19618.90500983 
  399.2000     141487.00246220      87172.95478018      78990.45427750      48648.29293815      37152.46599563      19628.13268859 
  399.4000     141622.69700912      87245.21850901      79050.43172045      48687.20774080      37182.01112431      19637.49470218 
  399.6000     141758.18991224      87317.91140804      79110.62504893      48726.17772382      37211.17011197      19647.02708197 
  399.8000     141894.22154541      87391.03425836      79170.53276613      48764.83518977      37240.39360534      19656.46367453 
  400.0000     142030.56373368      87466.13470537      79230.57313872      48802.64203361      37269.60294338      19665.83826554 
  400.2000     142166.38844562      87542.14386619      79291.07263777      48840.07962268      37298.62250793      19675.19287399 
  400.4000     142300.85599463      87618.93176745      79351.50666964      48877.26174997      37327.67157042      19684.30795526 
  400.6000     142434.52149495      87695.81547762      79411.32675890      48914.50473584      37357.34458134      19693.06049015 
  400.8000     142568.17964397      87772.49162498      79471.34158413      48951.69645408      37387.38966017      19701.70960466 
  401.0000     142700.89011013      87849.61326966      79531.21301059      48988.75935098      37417.52755522      19710.41503482 
  401.2000     142834.58365017      87926.59228888      79590.97329947      49025.64774331      37447.71460911      19719.13547764 
  401.4000     142968.89973059      88003.80228440      79650.86081455      49062.46454629      37478.04949023      19727.81456345 
  401.6000     143104.60465175      88081.22757799      79711.10411901      49099.53179360      37508.44886353      19736.10759408 
  401.8000     143239.79032185      88158.53917892      79771.55808833      49136.33530472      37538.79357873      19744.29263053 
  402.0000     143374.66095018      88235.95679898      79831.65941846      49172.78086293      37569.02689322      19752.33187933 
  402.2000     143509.07708829      88313.38545638      79891.64663972      49208.70811995      37599.11985492      19760.33270719 
  402.4000     143643.19702086      88390.73876788      79951.85414446      49244.60951252      37629.31784620      19768.53119847 
  402.6000     143777.19025025      88467.81079133      80012.16362094      49280.62562704      37659.60238279      19776.87393628 
  402.8000     143911.15686714      88544.53725568      80072.06975779      49316.42376238      37689.77430281      19785.25897596 
  403.0000     144046.01032278      88621.16204286      80131.80949631      49352.76634159      37719.42225621      19793.74341534 
  403.2000     144180.18501469      88698.11332426      80191.25352982      49389.25197309      37748.71419627      19802.63641069 
  403.4000     144313.96160794      88775.51669986      80251.32325219      49426.19105780      37778.24903593      19811.78923032 
  403.6000     144448.05561164      88852.93195252      80311.92914753      49463.58202974      37808.31505594      19821.06638201 
  403.8000     144582.64464903      88930.57376851      80372.37852515      49501.46317695      37838.19674181      19830.61025759 
  404.0000     144717.22669387      89007.84498050      80432.47989988      49539.34585755      37867.93029140      19840.29653441 
  404.2000     144851.05820186      89085.03330865      80492.56084011      49577.35312319      37898.25558588      19850.20838737 
  404.4000     144983.45887055      89161.83306434      80552.61176364      49615.62085850      37928.93149941      19860.40820062 
  404.6000     145115.99953822      89238.81409977      80612.48549640      49654.31893180      37959.94749429      19870.54178800 
  404.8000     145248.74028228      89316.07240793      80671.83621583      49692.86839564      37991.30457769      19880.66397477 
  405.0000     145382.24487120      89393.86338084      80731.04903972      49731.60671295      38022.01228311      19890.64433567 
  405.2000     145516.01312762      89471.82194844      80791.15908955      49770.38535579      38052.78405650      19900.51233946 
  405.4000     145649.18283203      89549.52416091      80851.53143839      49809.53141513      38083.99495989      19910.44030318 
  405.6000     145782.09911588      89627.23190714      80911.42884610      49848.65290399      38115.11616193      19920.59582585 
  405.8000     145913.92467271      89705.65895904      80971.57186664      49887.40425576      38146.36988831      19930.86645603 
  406.0000     146045.37053129      89784.67762593      81031.95396931      49926.13550401      38177.58930246      19940.96386270 
  406.2000     146177.02783290      89864.12619562      81092.25681037      49964.85842665      38209.01094688      19951.21026123 
  406.4000     146308.65142345      89943.77459400      81152.41676852      50003.59079291      38240.52956558      19961.56033044 
  406.6000     146439.30242903      90023.68491927      81212.37994676      50042.57665325      38272.20424243      19971.85652706 
  406.8000     146569.91038157      90103.86311070      81271.84279351      50081.60601633      38303.46957894      19982.04677808 
  407.0000     146700.76140928      90184.05123579      81331.51728254      50120.44262365      38334.61613597      19992.14980461 
  407.2000     146832.26604169      90264.09735536      81392.20936478      50159.25205477      38366.08049571      20002.15245522 
  407.4000     146962.67367552      90343.24856620      81452.84992469      50198.33266800      38397.59027395      20012.19050587 
  407.6000     147092.49809020      90421.89384375      81513.94896474      50237.41277714      38428.92786864      20022.15022981 
  407.8000     147222.10566673      90500.39358769      81575.25644889      50276.86768021      38460.45100796      20032.22244702 
  408.0000     147351.42623362      90579.03402383      81635.91290240      50317.36989464      38491.67292655      20042.32847195 
  408.2000     147480.74218559      90657.40845483      81695.87727121      50357.79890395      38522.94057611      20052.56323472 
  408.4000     147609.67575512      90736.22453448      81756.40796556      50397.88597703      38554.29183602      20063.03449449 
  408.6000     147739.36106552      90815.49772832      81817.21702837      50437.88311416      38585.66471106      20073.51311684 
  408.8000     147869.26000425      90894.52435860      81878.24194815      50477.58595621      38617.04180706      20083.89507104 
  409.0000     147999.18340670      90973.35591347      81938.87243719      50516.96726523      38648.18220264      20094.13892767 
  409.2000     148128.85597946      91052.00754699      81999.05008199      50556.11155578      38679.01448014      20104.47096799 
  409.4000     148257.54305707      91130.97196921      82059.02942273      50594.83604372      38709.73957516      20114.95987183 
  409.6000     148386.41151949      91209.98683028      82118.34576637      50633.66601884      38740.12937377      20125.41457705 
  409.8000     148514.10898871      91288.45413014      82177.26107594      50672.82222799      38770.28516234      20136.01772969 
  410.0000     148640.65192464      91366.56142505      82235.76617790      50712.03916960      38800.26042659      20146.73297351 
  410.2000     148766.66706125      91444.51012466      82294.22451768      50750.81543087      38830.19777888      20157.64033851 
  410.4000     148894.11123476      91522.16996672      82352.40883702      50789.59485200      38860.20780036      20168.83994823 
  410.6000     149022.04889504      91599.53341020      82411.64766023      50828.86900298      38890.22164658      20180.25744491 
  410.8000     149150.29127968      91676.39174238      82471.92577755      50868.93566294      38920.07786737      20191.96364978 
  411.0000     149279.05268672      91752.64421840      82532.10886706      50909.09581980      38949.71019238      20203.92536700 
  411.2000     149407.99610649      91828.39127728      82592.09933836      50949.69729371      38979.42771504      20216.20636489 
  411.4000     149538.40298415      91904.82368657      82652.53912627      50990.39355863      39009.19249982      20228.69309445 
  411.6000     149668.88483076      91980.60246722      82713.63304503      51031.18989762      39038.69790259      20241.24263047 
  411.8000     149799.94144493      92056.72991425      82775.37941998      51072.09964048      39068.20859941      20253.74866375 
  412.0000     149930.28144303      92132.26357738      82837.87308541      51113.33721525      39097.76252737      20266.14060933 
  412.2000     150060.60120311      92209.29046724      82900.61933047      51154.74991073      39127.26719684      20278.58701079 
  412.4000     150190.56443836      92287.11791273      82963.64469291      51196.05997974      39156.68708731      20291.04216183 
  412.6000     150320.66102334      92365.50856664      83026.25987363      51237.12536765      39185.95089394      20303.39763029 
  412.8000     150451.29650539      92443.85638918      83088.91936339      51278.08381969      39215.50333238      20315.73979571 
  413.0000     150581.89691144      92522.08501023      83151.30243783      51319.15544403      39244.96689092      20328.28326600 
  413.2000     150712.17736430      92600.48554059      83213.26058638      51360.19943636      39274.38965977      20340.98790826 
  413.4000     150842.00080678      92678.58142742      83274.96207682      51401.34610194      39303.60173084      20353.69588686 
  413.6000     150971.58904559      92756.18394784      83336.75511980      51442.67988720      39332.52547223      20366.40622802 
  413.8000     151100.78142391      92833.25771333      83398.53885246      51484.19416516      39360.97597255      20379.24141142 
  414.0000     151229.88577774      92909.15303561      83460.44638232      51525.89379045      39389.17190292      20392.07039210 
  414.2000     151360.16081045      92985.00371567      83522.58360100      51567.39936367      39417.02005998      20404.79380111 
  414.4000     151490.59008344      93061.56758172      83584.67662833      51608.57803112      39444.71477647      20417.52685251 
  414.6000     151621.17872208      93137.91216962      83646.26512865      51649.91396358      39472.10139748      20430.26217118 
  414.8000     151751.27873489      93213.17989816      83708.69648774      51692.16376549      39499.47602019      20442.88713202 
  415.0000     151881.66655119      93288.28433300      83771.74623154      51734.26917947      39526.67153255      20455.48172220 
  415.2000     152014.87842633      93363.46073631      83835.56690841      51776.26407995      39553.95639490      20468.08771529 
  415.4000     152149.96093919      93438.82564904      83899.92748594      51818.29008106      39581.44477728      20480.75052330 
  415.6000     152284.25304942      93514.47003316      83964.57495975      51860.05074361      39609.03690749      20493.61461008 
  415.8000     152418.23831400      93590.31414716      84029.30477157      51901.55171184      39636.67343248      20506.56505043 
  416.0000     152552.65883886      93666.06936712      84094.12531662      51942.91672534      39664.52269269      20519.35599066 
  416.2000     152686.25000287      93742.09277984      84158.89901067      51984.88272276      39693.08472870      20531.91807334 
  416.4000     152819.74286114      93818.44604051      84223.88172041      52027.15032495      39721.88063320      20544.50280702 
  416.6000     152953.05446210      93895.29671603      84289.19191319      52069.49720392      39750.48764489      20556.93276220 
  416.8000     153085.74630033      93972.41796539      84355.05050820      52112.14253637      39779.26242636      20569.38164657 
  417.0000     153217.88942661      94049.76213159      84420.99358567      52154.97831293      39807.71403045      20581.70948569 
  417.2000     153350.26159125      94128.08987740      84487.65851670      52197.85330570      39835.67320620      20593.92524551 
  417.4000     153483.48713336      94206.27207296      84554.77652642      52240.07646262      39863.06379058      20605.88728590 
  417.6000     153616.38798470      94284.51367155      84621.92699876      52281.90064627      39889.92343357      20617.74593105 
  417.8000     153749.09182988      94361.91827914      84690.04806247      52323.78584762      39916.49159279      20629.45494300 
  418.0000     153882.33310521      94439.21146398      84758.24220236      52365.51618377      39943.07262775      20640.91629455 
  418.2000     154016.33427526      94516.29238674      84826.14705707      52407.26992919      39969.62337692      20652.17687012 
  418.4000     154151.22226243      94594.04266722      84893.95970588      52448.68932357      39996.34423041      20663.47061759 
  418.6000     154286.86553198      94671.85568149      84961.75466681      52489.97185269      40023.56752398      20674.73625191 
  418.8000     154423.03131961      94749.36061440      85029.90337406      52530.62260776      40051.56474940      20686.20333673 
  419.0000     154559.27932330      94827.25084087      85098.53578532      52570.89697490      40079.71397857      20697.87408648 
  419.2000     154695.34266874      94904.90799697      85166.94130470      52611.11436149      40108.03756482      20709.70280183 
  419.4000     154830.76880661      94981.69845881      85234.80416978      52651.63086027      40136.56475941      20721.52836259 
  419.6000     154966.43292893      95058.21295359      85303.04759857      52692.36371358      40164.99300434      20733.37931397 
  419.8000     155101.68693172      95134.69516041      85371.88084102      52732.77092347      40193.61798926      20745.24874410 
  420.0000     155236.24539794      95211.87070666      85440.46873398      52773.25110677      40222.45021937      20757.09599413 
  420.2000     155371.16677587      95289.03113618      85509.38856909      52813.04340412      40251.56084955      20768.89933591 
  420.4000     155506.22541761      95365.58111734      85578.77687708      52852.34139294      40280.36569127      20780.72196519 
  420.6000     155642.08413399      95441.77213614      85647.84805736      52891.78711192      40308.73909555      20792.35680501 
  420.8000     155778.52287678      95516.41400175      85716.85227282      52931.08509095      40336.93724607      20803.71101682 
  421.0000     155915.48896979      95590.16205973      85785.68326361      52970.45824578      40365.15025672      20815.07793368 
  421.2000     156053.50562213      95663.66414685      85854.19637145      53009.81255907      40393.41439345      20826.32341313 
  421.4000     156193.63269997      95737.49565931      85922.61216561      53048.92578232      40421.67416398      20837.74373451 
  421.6000     156334.30799847      95811.51540836      85991.22397607      53088.20069796      40449.70469158      20849.30014078 
  421.8000     156475.51092033      95885.98302125      86059.96000581      53127.69693928      40477.38810888      20860.80137899 
  422.0000     156616.53395115      95961.12897558      86128.99157800      53167.06921018      40504.93359636      20872.26048444 
  422.2000     156757.57287909      96036.86723223      86198.20347935      53206.95452041      40532.46781027      20883.68969893 
  422.4000     156897.86645011      96113.11675068      86267.91338506      53247.40730862      40559.69478721      20895.12625877 
  422.6000     157038.79543509      96188.90254907      86338.58673107      53288.24982659      40586.95301906      20906.44516781 
