#Graphene & C60 12*12 Data file for LAMMPS

		5744  atoms

		2  atom types

		
		-60.174		60.174 	xlo xhi
		-61.684		61.684 	ylo yhi
		-60 		60	 	zlo zhi

Masses

		1     12.011   # Graphene	(Nose_Hoover)
		2     12.011   # C60		(Nose_Hoover)

Atoms

3054	1	9.21017989795953	3.54499703448193	0
3055	1	9.21017989795953	4.96299603448193	0
3056	1	10.4382068979595	5.67200403448194	0
3057	1	12.8942538979595	2.83600103448193	0
3058	1	11.6662268979595	3.54499703448193	0
3059	1	11.6662268979595	4.96299603448193	0
3060	1	12.8942538979595	5.67200403448194	0
3061	1	15.3503008979595	2.83600103448193	0
3062	1	14.1222738979595	3.54499703448193	0
3063	1	14.1222738979595	4.96299603448193	0
3064	1	15.3503008979595	5.67200403448194	0
3065	1	17.8063478979595	2.83600103448193	0
3066	1	16.5783208979595	3.54499703448193	0
3067	1	16.5783208979595	4.96299603448193	0
3068	1	17.8063478979595	5.67200403448194	0
3069	1	20.2623948979595	2.83600103448193	0
3070	1	19.0343758979595	3.54499703448193	0
3071	1	19.0343758979595	4.96299603448193	0
3072	1	20.2623948979595	5.67200403448194	0
3073	1	22.7184418979595	2.83600103448193	0
3074	1	21.4904228979595	3.54499703448193	0
3075	1	21.4904228979595	4.96299603448193	0
3076	1	22.7184418979595	5.67200403448194	0
3077	1	25.1744888979595	2.83600103448193	0
3078	1	23.9464698979595	3.54499703448193	0
3079	1	23.9464698979595	4.96299603448193	0
3080	1	25.1744888979595	5.67200403448194	0
3081	1	27.6305438979595	2.83600103448193	0
3082	1	26.4025168979595	3.54499703448193	0
3083	1	26.4025168979595	4.96299603448193	0
3084	1	27.6305438979595	5.67200403448194	0
3085	1	30.0865908979595	2.83600103448193	0
3086	1	28.8585638979595	3.54499703448193	0
3087	1	28.8585638979595	4.96299603448193	0
3088	1	30.0865908979595	5.67200403448194	0
3089	1	32.5426378979595	2.83600103448193	0
3090	1	31.3146108979595	3.54499703448193	0
3091	1	31.3146108979595	4.96299603448193	0
3092	1	32.5426378979595	5.67200403448194	0
3093	1	34.9986848979595	2.83600103448193	0
3094	1	33.7706578979595	3.54499703448193	0
3095	1	33.7706578979595	4.96299603448193	0
3096	1	34.9986848979595	5.67200403448194	0
3097	1	37.4547318979595	2.83600103448193	0
3098	1	36.2267048979595	3.54499703448193	0
3099	1	36.2267048979595	4.96299603448193	0
3100	1	37.4547318979595	5.67200403448194	0
3101	1	39.9107788979595	2.83600103448193	0
3102	1	38.6827598979595	3.54499703448193	0
3103	1	38.6827598979595	4.96299603448193	0
3104	1	39.9107788979595	5.67200403448194	0
3105	1	42.3668268979595	2.83600103448193	0
3106	1	41.1388068979595	3.54499703448193	0
3107	1	41.1388068979595	4.96299603448193	0
3108	1	42.3668268979595	5.67200403448194	0
3109	1	44.8228738979595	2.83600103448193	0
3110	1	43.5948538979595	3.54499703448193	0
3111	1	43.5948538979595	4.96299603448193	0
3112	1	44.8228738979595	5.67200403448194	0
3113	1	47.2789278979595	2.83600103448193	0
3114	1	46.0509008979595	3.54499703448193	0
3115	1	46.0509008979595	4.96299603448193	0
3116	1	47.2789278979595	5.67200403448194	0
3117	1	49.7349748979595	2.83600103448193	0
3118	1	48.5069478979595	3.54499703448193	0
3119	1	48.5069478979595	4.96299603448193	0
3120	1	49.7349748979595	5.67200403448194	0
3121	1	52.1910218979595	2.83600103448193	0
3122	1	50.9629948979595	3.54499703448193	0
3123	1	50.9629948979595	4.96299603448193	0
3124	1	52.1910218979595	5.67200403448194	0
3125	1	54.6470688979595	2.83600103448193	0
3126	1	53.4190418979595	3.54499703448193	0
3127	1	53.4190418979595	4.96299603448193	0
3128	1	54.6470688979595	5.67200403448194	0
3129	1	57.1031168979595	2.83600103448193	0
3130	1	55.8750968979595	3.54499703448193	0
3131	1	55.8750968979595	4.96299603448193	0
3132	1	57.1031168979595	5.67200403448194	0
3133	1	59.5591638979595	2.83600103448193	0
3134	1	58.3311438979595	3.54499703448193	0
3135	1	58.3311438979595	4.96299603448193	0
3136	1	59.5591638979595	5.67200403448194	0
3137	1	-58.3311411020405	7.09000303448193	0
3138	1	-59.5591651020405	7.79900303448193	0
3139	1	-59.5591651020405	9.21700203448193	0
3140	1	-58.3311411020405	9.92600203448193	0
3141	1	-55.8750931020405	7.09000303448193	0
3142	1	-57.1031171020405	7.79900303448193	0
3143	1	-57.1031171020405	9.21700203448193	0
3144	1	-55.8750931020405	9.92600203448193	0
3145	1	-53.4190451020405	7.09000303448193	0
3146	1	-54.6470691020405	7.79900303448193	0
3147	1	-54.6470691020405	9.21700203448193	0
3148	1	-53.4190451020405	9.92600203448193	0
3149	1	-50.9629971020405	7.09000303448193	0
3150	1	-52.1910211020405	7.79900303448193	0
3151	1	-52.1910211020405	9.21700203448193	0
3152	1	-50.9629971020405	9.92600203448193	0
3153	1	-48.5069491020405	7.09000303448193	0
3154	1	-49.7349721020405	7.79900303448193	0
3155	1	-49.7349721020405	9.21700203448193	0
3156	1	-48.5069491020405	9.92600203448193	0
3157	1	-46.0509011020405	7.09000303448193	0
3158	1	-47.2789241020405	7.79900303448193	0
3159	1	-47.2789241020405	9.21700203448193	0
3160	1	-46.0509011020405	9.92600203448193	0
3161	1	-43.5948531020405	7.09000303448193	0
3162	1	-44.8228761020405	7.79900303448193	0
3163	1	-44.8228761020405	9.21700203448193	0
3164	1	-43.5948531020405	9.92600203448193	0
3165	1	-41.1388041020405	7.09000303448193	0
3166	1	-42.3668281020405	7.79900303448193	0
3167	1	-42.3668281020405	9.21700203448193	0
3168	1	-41.1388041020405	9.92600203448193	0
3169	1	-38.6827571020405	7.09000303448193	0
3170	1	-39.9107801020405	7.79900303448193	0
3171	1	-39.9107801020405	9.21700203448193	0
3172	1	-38.6827571020405	9.92600203448193	0
3173	1	-36.2267081020405	7.09000303448193	0
3174	1	-37.4547331020405	7.79900303448193	0
3175	1	-37.4547331020405	9.21700203448193	0
3176	1	-36.2267081020405	9.92600203448193	0
3177	1	-33.7706611020405	7.09000303448193	0
3178	1	-34.9986841020405	7.79900303448193	0
3179	1	-34.9986841020405	9.21700203448193	0
3180	1	-33.7706611020405	9.92600203448193	0
3181	1	-31.3146121020405	7.09000303448193	0
3182	1	-32.5426371020405	7.79900303448193	0
3183	1	-32.5426371020405	9.21700203448193	0
3184	1	-31.3146121020405	9.92600203448193	0
3185	1	-28.8585651020405	7.09000303448193	0
3186	1	-30.0865881020405	7.79900303448193	0
3187	1	-30.0865881020405	9.21700203448193	0
3188	1	-28.8585651020405	9.92600203448193	0
3189	1	-26.4025161020405	7.09000303448193	0
3190	1	-27.6305411020405	7.79900303448193	0
3191	1	-27.6305411020405	9.21700203448193	0
3192	1	-26.4025161020405	9.92600203448193	0
3193	1	-23.9464671020405	7.09000303448193	0
3194	1	-25.1744941020405	7.79900303448193	0
3195	1	-25.1744941020405	9.21700203448193	0
3196	1	-23.9464671020405	9.92600203448193	0
3197	1	-21.4904201020405	7.09000303448193	0
3198	1	-22.7184431020405	7.79900303448193	0
3199	1	-22.7184431020405	9.21700203448193	0
3200	1	-21.4904201020405	9.92600203448193	0
3201	1	-19.0343731020405	7.09000303448193	0
3202	1	-20.2623961020405	7.79900303448193	0
3203	1	-20.2623961020405	9.21700203448193	0
3204	1	-19.0343731020405	9.92600203448193	0
3205	1	-16.5783261020405	7.09000303448193	0
3206	1	-17.8063491020405	7.79900303448193	0
3207	1	-17.8063491020405	9.21700203448193	0
3208	1	-16.5783261020405	9.92600203448193	0
3209	1	-14.1222751020405	7.09000303448193	0
3210	1	-15.3502981020405	7.79900303448193	0
3211	1	-15.3502981020405	9.21700203448193	0
3212	1	-14.1222751020405	9.92600203448193	0
3213	1	-11.6662281020405	7.09000303448193	0
3214	1	-12.8942511020405	7.79900303448193	0
3215	1	-12.8942511020405	9.21700203448193	0
3216	1	-11.6662281020405	9.92600203448193	0
3217	1	-9.21018110204047	7.09000303448193	0
3218	1	-10.4382041020405	7.79900303448193	0
3219	1	-10.4382041020405	9.21700203448193	0
3220	1	-9.21018110204047	9.92600203448193	0
3221	1	-6.75413410204046	7.09000303448193	0
3222	1	-7.98215710204046	7.79900303448193	0
3223	1	-7.98215710204046	9.21700203448193	0
3224	1	-6.75413410204046	9.92600203448193	0
3225	1	-4.29808310204047	7.09000303448193	0
3226	1	-5.52610610204047	7.79900303448193	0
3227	1	-5.52610610204047	9.21700203448193	0
3228	1	-4.29808310204047	9.92600203448193	0
3229	1	-1.84203610204046	7.09000303448193	0
3230	1	-3.07005910204046	7.79900303448193	0
3231	1	-3.07005910204046	9.21700203448193	0
3232	1	-1.84203610204046	9.92600203448193	0
3233	1	0.614010897959538	7.09000303448193	0
3234	1	-0.614012102040462	7.79900303448193	0
3235	1	-0.614012102040462	9.21700203448193	0
3236	1	0.614010897959538	9.92600203448193	0
3237	1	3.07005789795954	7.09000303448193	0
3238	1	1.84203489795954	7.79900303448193	0
3239	1	1.84203489795954	9.21700203448193	0
3240	1	3.07005789795954	9.92600203448193	0
3241	1	5.52610889795954	7.09000303448193	0
3242	1	4.29808589795954	7.79900303448193	0
3243	1	4.29808589795954	9.21700203448193	0
3244	1	5.52610889795954	9.92600203448193	0
3245	1	7.98215189795954	7.09000303448193	0
3246	1	6.75413289795954	7.79900303448193	0
3247	1	6.75413289795954	9.21700203448193	0
3248	1	7.98215189795954	9.92600203448193	0
3249	1	10.4382068979595	7.09000303448193	0
3250	1	9.21017989795953	7.79900303448193	0
3251	1	9.21017989795953	9.21700203448193	0
3252	1	10.4382068979595	9.92600203448193	0
3253	1	12.8942538979595	7.09000303448193	0
3254	1	11.6662268979595	7.79900303448193	0
3255	1	11.6662268979595	9.21700203448193	0
3256	1	12.8942538979595	9.92600203448193	0
3257	1	15.3503008979595	7.09000303448193	0
3258	1	14.1222738979595	7.79900303448193	0
3259	1	14.1222738979595	9.21700203448193	0
3260	1	15.3503008979595	9.92600203448193	0
3261	1	17.8063478979595	7.09000303448193	0
3262	1	16.5783208979595	7.79900303448193	0
3263	1	16.5783208979595	9.21700203448193	0
3264	1	17.8063478979595	9.92600203448193	0
3265	1	20.2623948979595	7.09000303448193	0
3266	1	19.0343758979595	7.79900303448193	0
3267	1	19.0343758979595	9.21700203448193	0
3268	1	20.2623948979595	9.92600203448193	0
3269	1	22.7184418979595	7.09000303448193	0
3270	1	21.4904228979595	7.79900303448193	0
3271	1	21.4904228979595	9.21700203448193	0
3272	1	22.7184418979595	9.92600203448193	0
3273	1	25.1744888979595	7.09000303448193	0
3274	1	23.9464698979595	7.79900303448193	0
3275	1	23.9464698979595	9.21700203448193	0
3276	1	25.1744888979595	9.92600203448193	0
3277	1	27.6305438979595	7.09000303448193	0
3278	1	26.4025168979595	7.79900303448193	0
3279	1	26.4025168979595	9.21700203448193	0
3280	1	27.6305438979595	9.92600203448193	0
3281	1	30.0865908979595	7.09000303448193	0
3282	1	28.8585638979595	7.79900303448193	0
3283	1	28.8585638979595	9.21700203448193	0
3284	1	30.0865908979595	9.92600203448193	0
3285	1	32.5426378979595	7.09000303448193	0
3286	1	31.3146108979595	7.79900303448193	0
3287	1	31.3146108979595	9.21700203448193	0
3288	1	32.5426378979595	9.92600203448193	0
3289	1	34.9986848979595	7.09000303448193	0
3290	1	33.7706578979595	7.79900303448193	0
3291	1	33.7706578979595	9.21700203448193	0
3292	1	34.9986848979595	9.92600203448193	0
3293	1	37.4547318979595	7.09000303448193	0
3294	1	36.2267048979595	7.79900303448193	0
3295	1	36.2267048979595	9.21700203448193	0
3296	1	37.4547318979595	9.92600203448193	0
3297	1	39.9107788979595	7.09000303448193	0
3298	1	38.6827598979595	7.79900303448193	0
3299	1	38.6827598979595	9.21700203448193	0
3300	1	39.9107788979595	9.92600203448193	0
3301	1	42.3668268979595	7.09000303448193	0
3302	1	41.1388068979595	7.79900303448193	0
3303	1	41.1388068979595	9.21700203448193	0
3304	1	42.3668268979595	9.92600203448193	0
3305	1	44.8228738979595	7.09000303448193	0
3306	1	43.5948538979595	7.79900303448193	0
3307	1	43.5948538979595	9.21700203448193	0
3308	1	44.8228738979595	9.92600203448193	0
3309	1	47.2789278979595	7.09000303448193	0
3310	1	46.0509008979595	7.79900303448193	0
3311	1	46.0509008979595	9.21700203448193	0
3312	1	47.2789278979595	9.92600203448193	0
3313	1	49.7349748979595	7.09000303448193	0
3314	1	48.5069478979595	7.79900303448193	0
3315	1	48.5069478979595	9.21700203448193	0
3316	1	49.7349748979595	9.92600203448193	0
3317	1	52.1910218979595	7.09000303448193	0
3318	1	50.9629948979595	7.79900303448193	0
3319	1	50.9629948979595	9.21700203448193	0
3320	1	52.1910218979595	9.92600203448193	0
3321	1	54.6470688979595	7.09000303448193	0
3322	1	53.4190418979595	7.79900303448193	0
3323	1	53.4190418979595	9.21700203448193	0
3324	1	54.6470688979595	9.92600203448193	0
3325	1	57.1031168979595	7.09000303448193	0
3326	1	55.8750968979595	7.79900303448193	0
3327	1	55.8750968979595	9.21700203448193	0
3328	1	57.1031168979595	9.92600203448193	0
3329	1	59.5591638979595	7.09000303448193	0
3330	1	58.3311438979595	7.79900303448193	0
3331	1	58.3311438979595	9.21700203448193	0
3332	1	59.5591638979595	9.92600203448193	0
3333	1	-58.3311411020405	11.3440010344819	0
3334	1	-59.5591651020405	12.0530000344819	0
3335	1	-59.5591651020405	13.4710000344819	0
3336	1	-58.3311411020405	14.1799990344819	0
3337	1	-55.8750931020405	11.3440010344819	0
3338	1	-57.1031171020405	12.0530000344819	0
3339	1	-57.1031171020405	13.4710000344819	0
3340	1	-55.8750931020405	14.1799990344819	0
3341	1	-53.4190451020405	11.3440010344819	0
3342	1	-54.6470691020405	12.0530000344819	0
3343	1	-54.6470691020405	13.4710000344819	0
3344	1	-53.4190451020405	14.1799990344819	0
3345	1	-50.9629971020405	11.3440010344819	0
3346	1	-52.1910211020405	12.0530000344819	0
3347	1	-52.1910211020405	13.4710000344819	0
3348	1	-50.9629971020405	14.1799990344819	0
3349	1	-48.5069491020405	11.3440010344819	0
3350	1	-49.7349721020405	12.0530000344819	0
3351	1	-49.7349721020405	13.4710000344819	0
3352	1	-48.5069491020405	14.1799990344819	0
3353	1	-46.0509011020405	11.3440010344819	0
3354	1	-47.2789241020405	12.0530000344819	0
3355	1	-47.2789241020405	13.4710000344819	0
3356	1	-46.0509011020405	14.1799990344819	0
3357	1	-43.5948531020405	11.3440010344819	0
3358	1	-44.8228761020405	12.0530000344819	0
3359	1	-44.8228761020405	13.4710000344819	0
3360	1	-43.5948531020405	14.1799990344819	0
3361	1	-41.1388041020405	11.3440010344819	0
3362	1	-42.3668281020405	12.0530000344819	0
3363	1	-42.3668281020405	13.4710000344819	0
3364	1	-41.1388041020405	14.1799990344819	0
3365	1	-38.6827571020405	11.3440010344819	0
3366	1	-39.9107801020405	12.0530000344819	0
3367	1	-39.9107801020405	13.4710000344819	0
3368	1	-38.6827571020405	14.1799990344819	0
3369	1	-36.2267081020405	11.3440010344819	0
3370	1	-37.4547331020405	12.0530000344819	0
3371	1	-37.4547331020405	13.4710000344819	0
3372	1	-36.2267081020405	14.1799990344819	0
3373	1	-33.7706611020405	11.3440010344819	0
3374	1	-34.9986841020405	12.0530000344819	0
3375	1	-34.9986841020405	13.4710000344819	0
3376	1	-33.7706611020405	14.1799990344819	0
3377	1	-31.3146121020405	11.3440010344819	0
3378	1	-32.5426371020405	12.0530000344819	0
3379	1	-32.5426371020405	13.4710000344819	0
3380	1	-31.3146121020405	14.1799990344819	0
3381	1	-28.8585651020405	11.3440010344819	0
3382	1	-30.0865881020405	12.0530000344819	0
3383	1	-30.0865881020405	13.4710000344819	0
3384	1	-28.8585651020405	14.1799990344819	0
3385	1	-26.4025161020405	11.3440010344819	0
3386	1	-27.6305411020405	12.0530000344819	0
3387	1	-27.6305411020405	13.4710000344819	0
3388	1	-26.4025161020405	14.1799990344819	0
3389	1	-23.9464671020405	11.3440010344819	0
3390	1	-25.1744941020405	12.0530000344819	0
3391	1	-25.1744941020405	13.4710000344819	0
3392	1	-23.9464671020405	14.1799990344819	0
3393	1	-21.4904201020405	11.3440010344819	0
3394	1	-22.7184431020405	12.0530000344819	0
3395	1	-22.7184431020405	13.4710000344819	0
3396	1	-21.4904201020405	14.1799990344819	0
3397	1	-19.0343731020405	11.3440010344819	0
3398	1	-20.2623961020405	12.0530000344819	0
3399	1	-20.2623961020405	13.4710000344819	0
3400	1	-19.0343731020405	14.1799990344819	0
3401	1	-16.5783261020405	11.3440010344819	0
3402	1	-17.8063491020405	12.0530000344819	0
3403	1	-17.8063491020405	13.4710000344819	0
3404	1	-16.5783261020405	14.1799990344819	0
3405	1	-14.1222751020405	11.3440010344819	0
3406	1	-15.3502981020405	12.0530000344819	0
3407	1	-15.3502981020405	13.4710000344819	0
3408	1	-14.1222751020405	14.1799990344819	0
3409	1	-11.6662281020405	11.3440010344819	0
3410	1	-12.8942511020405	12.0530000344819	0
3411	1	-12.8942511020405	13.4710000344819	0
3412	1	-11.6662281020405	14.1799990344819	0
3413	1	-9.21018110204047	11.3440010344819	0
3414	1	-10.4382041020405	12.0530000344819	0
3415	1	-10.4382041020405	13.4710000344819	0
3416	1	-9.21018110204047	14.1799990344819	0
3417	1	-6.75413410204046	11.3440010344819	0
3418	1	-7.98215710204046	12.0530000344819	0
3419	1	-7.98215710204046	13.4710000344819	0
3420	1	-6.75413410204046	14.1799990344819	0
3421	1	-4.29808310204047	11.3440010344819	0
3422	1	-5.52610610204047	12.0530000344819	0
3423	1	-5.52610610204047	13.4710000344819	0
3424	1	-4.29808310204047	14.1799990344819	0
3425	1	-1.84203610204046	11.3440010344819	0
3426	1	-3.07005910204046	12.0530000344819	0
3427	1	-3.07005910204046	13.4710000344819	0
3428	1	-1.84203610204046	14.1799990344819	0
3429	1	0.614010897959538	11.3440010344819	0
3430	1	-0.614012102040462	12.0530000344819	0
3431	1	-0.614012102040462	13.4710000344819	0
3432	1	0.614010897959538	14.1799990344819	0
3433	1	3.07005789795954	11.3440010344819	0
3434	1	1.84203489795954	12.0530000344819	0
3435	1	1.84203489795954	13.4710000344819	0
3436	1	3.07005789795954	14.1799990344819	0
3437	1	5.52610889795954	11.3440010344819	0
3438	1	4.29808589795954	12.0530000344819	0
3439	1	4.29808589795954	13.4710000344819	0
3440	1	5.52610889795954	14.1799990344819	0
3441	1	7.98215189795954	11.3440010344819	0
3442	1	6.75413289795954	12.0530000344819	0
3443	1	6.75413289795954	13.4710000344819	0
3444	1	7.98215189795954	14.1799990344819	0
3445	1	10.4382068979595	11.3440010344819	0
3446	1	9.21017989795953	12.0530000344819	0
3447	1	9.21017989795953	13.4710000344819	0
3448	1	10.4382068979595	14.1799990344819	0
3449	1	12.8942538979595	11.3440010344819	0
3450	1	11.6662268979595	12.0530000344819	0
3451	1	11.6662268979595	13.4710000344819	0
3452	1	12.8942538979595	14.1799990344819	0
3453	1	15.3503008979595	11.3440010344819	0
3454	1	14.1222738979595	12.0530000344819	0
3455	1	14.1222738979595	13.4710000344819	0
3456	1	15.3503008979595	14.1799990344819	0
3457	1	17.8063478979595	11.3440010344819	0
3458	1	16.5783208979595	12.0530000344819	0
3459	1	16.5783208979595	13.4710000344819	0
3460	1	17.8063478979595	14.1799990344819	0
3461	1	20.2623948979595	11.3440010344819	0
3462	1	19.0343758979595	12.0530000344819	0
3463	1	19.0343758979595	13.4710000344819	0
3464	1	20.2623948979595	14.1799990344819	0
3465	1	22.7184418979595	11.3440010344819	0
3466	1	21.4904228979595	12.0530000344819	0
3467	1	21.4904228979595	13.4710000344819	0
3468	1	22.7184418979595	14.1799990344819	0
3469	1	25.1744888979595	11.3440010344819	0
3470	1	23.9464698979595	12.0530000344819	0
3471	1	23.9464698979595	13.4710000344819	0
3472	1	25.1744888979595	14.1799990344819	0
3473	1	27.6305438979595	11.3440010344819	0
3474	1	26.4025168979595	12.0530000344819	0
3475	1	26.4025168979595	13.4710000344819	0
3476	1	27.6305438979595	14.1799990344819	0
3477	1	30.0865908979595	11.3440010344819	0
3478	1	28.8585638979595	12.0530000344819	0
3479	1	28.8585638979595	13.4710000344819	0
3480	1	30.0865908979595	14.1799990344819	0
3481	1	32.5426378979595	11.3440010344819	0
3482	1	31.3146108979595	12.0530000344819	0
3483	1	31.3146108979595	13.4710000344819	0
3484	1	32.5426378979595	14.1799990344819	0
3485	1	34.9986848979595	11.3440010344819	0
3486	1	33.7706578979595	12.0530000344819	0
3487	1	33.7706578979595	13.4710000344819	0
3488	1	34.9986848979595	14.1799990344819	0
3489	1	37.4547318979595	11.3440010344819	0
3490	1	36.2267048979595	12.0530000344819	0
3491	1	36.2267048979595	13.4710000344819	0
3492	1	37.4547318979595	14.1799990344819	0
3493	1	39.9107788979595	11.3440010344819	0
3494	1	38.6827598979595	12.0530000344819	0
3495	1	38.6827598979595	13.4710000344819	0
3496	1	39.9107788979595	14.1799990344819	0
3497	1	42.3668268979595	11.3440010344819	0
3498	1	41.1388068979595	12.0530000344819	0
3499	1	41.1388068979595	13.4710000344819	0
3500	1	42.3668268979595	14.1799990344819	0
3501	1	44.8228738979595	11.3440010344819	0
3502	1	43.5948538979595	12.0530000344819	0
3503	1	43.5948538979595	13.4710000344819	0
3504	1	44.8228738979595	14.1799990344819	0
3505	1	47.2789278979595	11.3440010344819	0
3506	1	46.0509008979595	12.0530000344819	0
3507	1	46.0509008979595	13.4710000344819	0
3508	1	47.2789278979595	14.1799990344819	0
3509	1	49.7349748979595	11.3440010344819	0
3510	1	48.5069478979595	12.0530000344819	0
3511	1	48.5069478979595	13.4710000344819	0
3512	1	49.7349748979595	14.1799990344819	0
3513	1	52.1910218979595	11.3440010344819	0
3514	1	50.9629948979595	12.0530000344819	0
3515	1	50.9629948979595	13.4710000344819	0
3516	1	52.1910218979595	14.1799990344819	0
3517	1	54.6470688979595	11.3440010344819	0
3518	1	53.4190418979595	12.0530000344819	0
3519	1	53.4190418979595	13.4710000344819	0
3520	1	54.6470688979595	14.1799990344819	0
3521	1	57.1031168979595	11.3440010344819	0
3522	1	55.8750968979595	12.0530000344819	0
3523	1	55.8750968979595	13.4710000344819	0
3524	1	57.1031168979595	14.1799990344819	0
3525	1	59.5591638979595	11.3440010344819	0
3526	1	58.3311438979595	12.0530000344819	0
3527	1	58.3311438979595	13.4710000344819	0
3528	1	59.5591638979595	14.1799990344819	0
3529	1	-58.3311411020405	15.5979990344819	0
3530	1	-59.5591651020405	16.3069980344819	0
3531	1	-59.5591651020405	17.7249970344819	0
3532	1	-58.3311411020405	18.4339970344819	0
3533	1	-55.8750931020405	15.5979990344819	0
3534	1	-57.1031171020405	16.3069980344819	0
3535	1	-57.1031171020405	17.7249970344819	0
3536	1	-55.8750931020405	18.4339970344819	0
3537	1	-53.4190451020405	15.5979990344819	0
3538	1	-54.6470691020405	16.3069980344819	0
3539	1	-54.6470691020405	17.7249970344819	0
3540	1	-53.4190451020405	18.4339970344819	0
3541	1	-50.9629971020405	15.5979990344819	0
3542	1	-52.1910211020405	16.3069980344819	0
3543	1	-52.1910211020405	17.7249970344819	0
3544	1	-50.9629971020405	18.4339970344819	0
3545	1	-48.5069491020405	15.5979990344819	0
3546	1	-49.7349721020405	16.3069980344819	0
3547	1	-49.7349721020405	17.7249970344819	0
3548	1	-48.5069491020405	18.4339970344819	0
3549	1	-46.0509011020405	15.5979990344819	0
3550	1	-47.2789241020405	16.3069980344819	0
3551	1	-47.2789241020405	17.7249970344819	0
3552	1	-46.0509011020405	18.4339970344819	0
3553	1	-43.5948531020405	15.5979990344819	0
3554	1	-44.8228761020405	16.3069980344819	0
3555	1	-44.8228761020405	17.7249970344819	0
3556	1	-43.5948531020405	18.4339970344819	0
3557	1	-41.1388041020405	15.5979990344819	0
3558	1	-42.3668281020405	16.3069980344819	0
3559	1	-42.3668281020405	17.7249970344819	0
3560	1	-41.1388041020405	18.4339970344819	0
3561	1	-38.6827571020405	15.5979990344819	0
3562	1	-39.9107801020405	16.3069980344819	0
3563	1	-39.9107801020405	17.7249970344819	0
3564	1	-38.6827571020405	18.4339970344819	0
3565	1	-36.2267081020405	15.5979990344819	0
3566	1	-37.4547331020405	16.3069980344819	0
3567	1	-37.4547331020405	17.7249970344819	0
3568	1	-36.2267081020405	18.4339970344819	0
3569	1	-33.7706611020405	15.5979990344819	0
3570	1	-34.9986841020405	16.3069980344819	0
3571	1	-34.9986841020405	17.7249970344819	0
3572	1	-33.7706611020405	18.4339970344819	0
3573	1	-31.3146121020405	15.5979990344819	0
3574	1	-32.5426371020405	16.3069980344819	0
3575	1	-32.5426371020405	17.7249970344819	0
3576	1	-31.3146121020405	18.4339970344819	0
3577	1	-28.8585651020405	15.5979990344819	0
3578	1	-30.0865881020405	16.3069980344819	0
3579	1	-30.0865881020405	17.7249970344819	0
3580	1	-28.8585651020405	18.4339970344819	0
3581	1	-26.4025161020405	15.5979990344819	0
3582	1	-27.6305411020405	16.3069980344819	0
3583	1	-27.6305411020405	17.7249970344819	0
3584	1	-26.4025161020405	18.4339970344819	0
3585	1	-23.9464671020405	15.5979990344819	0
3586	1	-25.1744941020405	16.3069980344819	0
3587	1	-25.1744941020405	17.7249970344819	0
3588	1	-23.9464671020405	18.4339970344819	0
3589	1	-21.4904201020405	15.5979990344819	0
3590	1	-22.7184431020405	16.3069980344819	0
3591	1	-22.7184431020405	17.7249970344819	0
3592	1	-21.4904201020405	18.4339970344819	0
3593	1	-19.0343731020405	15.5979990344819	0
3594	1	-20.2623961020405	16.3069980344819	0
3595	1	-20.2623961020405	17.7249970344819	0
3596	1	-19.0343731020405	18.4339970344819	0
3597	1	-16.5783261020405	15.5979990344819	0
3598	1	-17.8063491020405	16.3069980344819	0
3599	1	-17.8063491020405	17.7249970344819	0
3600	1	-16.5783261020405	18.4339970344819	0
3601	1	-14.1222751020405	15.5979990344819	0
3602	1	-15.3502981020405	16.3069980344819	0
3603	1	-15.3502981020405	17.7249970344819	0
3604	1	-14.1222751020405	18.4339970344819	0
3605	1	-11.6662281020405	15.5979990344819	0
3606	1	-12.8942511020405	16.3069980344819	0
3607	1	-12.8942511020405	17.7249970344819	0
3608	1	-11.6662281020405	18.4339970344819	0
3609	1	-9.21018110204047	15.5979990344819	0
3610	1	-10.4382041020405	16.3069980344819	0
3611	1	-10.4382041020405	17.7249970344819	0
3612	1	-9.21018110204047	18.4339970344819	0
3613	1	-6.75413410204046	15.5979990344819	0
3614	1	-7.98215710204046	16.3069980344819	0
3615	1	-7.98215710204046	17.7249970344819	0
3616	1	-6.75413410204046	18.4339970344819	0
3617	1	-4.29808310204047	15.5979990344819	0
3618	1	-5.52610610204047	16.3069980344819	0
3619	1	-5.52610610204047	17.7249970344819	0
3620	1	-4.29808310204047	18.4339970344819	0
3621	1	-1.84203610204046	15.5979990344819	0
3622	1	-3.07005910204046	16.3069980344819	0
3623	1	-3.07005910204046	17.7249970344819	0
3624	1	-1.84203610204046	18.4339970344819	0
3625	1	0.614010897959538	15.5979990344819	0
3626	1	-0.614012102040462	16.3069980344819	0
3627	1	-0.614012102040462	17.7249970344819	0
3628	1	0.614010897959538	18.4339970344819	0
3629	1	3.07005789795954	15.5979990344819	0
3630	1	1.84203489795954	16.3069980344819	0
3631	1	1.84203489795954	17.7249970344819	0
3632	1	3.07005789795954	18.4339970344819	0
3633	1	5.52610889795954	15.5979990344819	0
3634	1	4.29808589795954	16.3069980344819	0
3635	1	4.29808589795954	17.7249970344819	0
3636	1	5.52610889795954	18.4339970344819	0
3637	1	7.98215189795954	15.5979990344819	0
3638	1	6.75413289795954	16.3069980344819	0
3639	1	6.75413289795954	17.7249970344819	0
3640	1	7.98215189795954	18.4339970344819	0
3641	1	10.4382068979595	15.5979990344819	0
3642	1	9.21017989795953	16.3069980344819	0
